,playlist_id,playlist_name,position,album_name,album_id,album_release_date,album_artists,album_artists_ids,album_artists_genres,album_artists_popularity,album_artists_followers,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,album_artist,release_date_datetime,release_year,chart_year,main_genre
196,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,77,Just Cause Y'all Waited 2,5F43IQLXSgg42XUIcuE9wF,2020-05-08,['Lil Durk'],['3hcs9uc56yIGFCSy9leWe7'],"[['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']]",[88],[3489469],3 Headed Goat (feat. Lil Baby & Polo G),5BSUxDJ8HcOWZD2KfExs7b,42,"['Lil Durk', 'Lil Baby', 'Polo G']",['3hcs9uc56yIGFCSy9leWe7'],"[['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']]",[88],False,[3489469],0.626,0.468,8,0.467,-8.784,0,0.23,0.0,0.0991,0.398,95.623,169532,5,Lil Durk,2020-05-08,2020,2021,Hip-hop
197,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,69,Just Cause Y'all Waited 2,5F43IQLXSgg42XUIcuE9wF,2020-05-08,['Lil Durk'],['3hcs9uc56yIGFCSy9leWe7'],"[['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']]",[88],[3489469],3 Headed Goat (feat. Lil Baby & Polo G),5BSUxDJ8HcOWZD2KfExs7b,42,"['Lil Durk', 'Lil Baby', 'Polo G']",['3hcs9uc56yIGFCSy9leWe7'],"[['chicago drill', 'chicago rap', 'drill', 'hip hop', 'rap', 'trap']]",[88],False,[3489469],0.626,0.468,8,0.467,-8.784,0,0.23,0.0,0.0991,0.398,95.623,169532,5,Lil Durk,2020-05-08,2020,2020,Hip-hop
198,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,78,Take Care (Deluxe),6X1x82kppWZmDzlXXK3y3q,2011-11-15,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[60310746],Headlines,6LxSe8YmdPxy095Ux6znaQ,76,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],True,[60310746],0.636,0.566,6,0.106,-7.16,0,0.365,0.000353,0.0917,0.425,151.894,235987,4,Drake,2011-11-15,2011,2021,Hip-hop
199,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,85,Take Care (Deluxe),6X1x82kppWZmDzlXXK3y3q,2011-11-15,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[60310746],Headlines,6LxSe8YmdPxy095Ux6znaQ,76,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],True,[60310746],0.636,0.566,6,0.106,-7.16,0,0.365,0.000353,0.0917,0.425,151.894,235987,4,Drake,2011-11-15,2011,2020,Hip-hop
200,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,68,Take Care (Deluxe),6X1x82kppWZmDzlXXK3y3q,2011-11-15,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[60310746],Headlines,6LxSe8YmdPxy095Ux6znaQ,76,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],True,[60310746],0.636,0.566,6,0.106,-7.16,0,0.365,0.000353,0.0917,0.425,151.894,235987,4,Drake,2011-11-15,2011,2019,Hip-hop
201,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,58,Take Care (Deluxe),6X1x82kppWZmDzlXXK3y3q,2011-11-15,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[60310746],Headlines,6LxSe8YmdPxy095Ux6znaQ,76,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],True,[60310746],0.636,0.566,6,0.106,-7.16,0,0.365,0.000353,0.0917,0.425,151.894,235987,4,Drake,2011-11-15,2011,2018,Hip-hop
202,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,63,Take Care (Deluxe),6X1x82kppWZmDzlXXK3y3q,2011-11-15,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],[60310746],Headlines,6LxSe8YmdPxy095Ux6znaQ,76,['Drake'],['3TVXtAsR1Inumwj472S9r4'],"[['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']]",[98],True,[60310746],0.636,0.566,6,0.106,-7.16,0,0.365,0.000353,0.0917,0.425,151.894,235987,4,Drake,2011-11-15,2011,2017,Hip-hop
203,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,79,SAVAGE MODE II,6wTyGUWGCilBFZ837k5aRi,2020-10-02,"['21 Savage', 'Metro Boomin']","['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']","[['atl hip hop', 'rap', 'trap'], ['hip hop', 'rap', 'southern hip hop', 'trap']]","[89, 82]","[10663592, 2804452]",Runnin,5SWnsxjhdcEDc7LJjq9UHk,80,"['21 Savage', 'Metro Boomin']","['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']","[['atl hip hop', 'rap', 'trap'], ['hip hop', 'rap', 'southern hip hop', 'trap']]","[89, 82]",True,"[10663592, 2804452]",0.819,0.626,10,0.202,-4.574,0,0.00748,0.101,0.167,0.415,143.01,195906,4,21 Savage,2020-10-02,2020,2021,Hip-hop
204,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,134,SAVAGE MODE II,6wTyGUWGCilBFZ837k5aRi,2020-10-02,"['21 Savage', 'Metro Boomin']","['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']","[['atl hip hop', 'rap', 'trap'], ['hip hop', 'rap', 'southern hip hop', 'trap']]","[89, 82]","[10663592, 2804452]",Runnin,5SWnsxjhdcEDc7LJjq9UHk,80,"['21 Savage', 'Metro Boomin']","['1URnnhqYAYcrqrcwql10ft', '0iEtIxbK0KxaSlF7G42ZOp']","[['atl hip hop', 'rap', 'trap'], ['hip hop', 'rap', 'southern hip hop', 'trap']]","[89, 82]",True,"[10663592, 2804452]",0.819,0.626,10,0.202,-4.574,0,0.00748,0.101,0.167,0.415,143.01,195906,4,21 Savage,2020-10-02,2020,2020,Hip-hop
205,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,80,Luv Is Rage 2,2DiIYE1nwRB4JW42HoXBnu,2017-08-24,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[90],[12717966],XO Tour Llif3,5lqQaR00aXDezywi6GfrF5,51,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[90],False,[12717966],0.722,0.614,11,0.115,-7.549,0,0.00466,0.0,0.106,0.485,154.903,182728,4,Lil Uzi Vert,2017-08-24,2017,2021,Hip-hop
206,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,74,Luv Is Rage 2,2DiIYE1nwRB4JW42HoXBnu,2017-08-24,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[90],[12717966],XO Tour Llif3,5lqQaR00aXDezywi6GfrF5,51,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[90],False,[12717966],0.722,0.614,11,0.115,-7.549,0,0.00466,0.0,0.106,0.485,154.903,182728,4,Lil Uzi Vert,2017-08-24,2017,2020,Hip-hop
207,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,58,Luv Is Rage 2,2DiIYE1nwRB4JW42HoXBnu,2017-08-24,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[90],[12717966],XO Tour Llif3,5lqQaR00aXDezywi6GfrF5,51,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[90],False,[12717966],0.722,0.614,11,0.115,-7.549,0,0.00466,0.0,0.106,0.485,154.903,182728,4,Lil Uzi Vert,2017-08-24,2017,2019,Hip-hop
208,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,16,Luv Is Rage 2,2DiIYE1nwRB4JW42HoXBnu,2017-08-24,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[90],[12717966],XO Tour Llif3,5lqQaR00aXDezywi6GfrF5,51,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[90],False,[12717966],0.722,0.614,11,0.115,-7.549,0,0.00466,0.0,0.106,0.485,154.903,182728,4,Lil Uzi Vert,2017-08-24,2017,2018,Hip-hop
209,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,41,Luv Is Rage 2,2DiIYE1nwRB4JW42HoXBnu,2017-08-24,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[90],[12717966],XO Tour Llif3,5lqQaR00aXDezywi6GfrF5,51,['Lil Uzi Vert'],['4O15NlyKLIASxsJ0PrXPfz'],"[['melodic rap', 'philly rap', 'rap', 'trap']]",[90],False,[12717966],0.722,0.614,11,0.115,-7.549,0,0.00466,0.0,0.106,0.485,154.903,182728,4,Lil Uzi Vert,2017-08-24,2017,2017,Hip-hop
210,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,81,Greatest Hits,1WBZyULtlANBKed7Zf9cDP,1998-01-01,['2Pac'],['1ZwdS5xdxEREPySFridCfh'],"[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']]",[82],[11940558],California Love - Original Version,3ia3dJETSOllPsv3LJkE35,77,"['2Pac', 'Roger', 'Dr. Dre']",['1ZwdS5xdxEREPySFridCfh'],"[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']]",[82],True,[11940558],0.763,0.85,7,0.0417,-3.052,1,0.0304,1.21e-06,0.371,0.761,91.519,284907,4,2Pac,1998-01-01,1998,2021,Hip-hop
211,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,88,Greatest Hits,1WBZyULtlANBKed7Zf9cDP,1998-01-01,['2Pac'],['1ZwdS5xdxEREPySFridCfh'],"[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']]",[82],[11940558],California Love - Original Version,3ia3dJETSOllPsv3LJkE35,77,"['2Pac', 'Roger', 'Dr. Dre']",['1ZwdS5xdxEREPySFridCfh'],"[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']]",[82],True,[11940558],0.763,0.85,7,0.0417,-3.052,1,0.0304,1.21e-06,0.371,0.761,91.519,284907,4,2Pac,1998-01-01,1998,2020,Hip-hop
212,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,89,Greatest Hits,1WBZyULtlANBKed7Zf9cDP,1998-01-01,['2Pac'],['1ZwdS5xdxEREPySFridCfh'],"[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']]",[82],[11940558],California Love - Original Version,3ia3dJETSOllPsv3LJkE35,77,"['2Pac', 'Roger', 'Dr. Dre']",['1ZwdS5xdxEREPySFridCfh'],"[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']]",[82],True,[11940558],0.763,0.85,7,0.0417,-3.052,1,0.0304,1.21e-06,0.371,0.761,91.519,284907,4,2Pac,1998-01-01,1998,2019,Hip-hop
213,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,168,Greatest Hits,1WBZyULtlANBKed7Zf9cDP,1998-01-01,['2Pac'],['1ZwdS5xdxEREPySFridCfh'],"[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']]",[82],[11940558],California Love - Original Version,3ia3dJETSOllPsv3LJkE35,77,"['2Pac', 'Roger', 'Dr. Dre']",['1ZwdS5xdxEREPySFridCfh'],"[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']]",[82],True,[11940558],0.763,0.85,7,0.0417,-3.052,1,0.0304,1.21e-06,0.371,0.761,91.519,284907,4,2Pac,1998-01-01,1998,2018,Hip-hop
214,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,78,Greatest Hits,1WBZyULtlANBKed7Zf9cDP,1998-01-01,['2Pac'],['1ZwdS5xdxEREPySFridCfh'],"[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']]",[82],[11940558],California Love - Original Version,3ia3dJETSOllPsv3LJkE35,77,"['2Pac', 'Roger', 'Dr. Dre']",['1ZwdS5xdxEREPySFridCfh'],"[['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']]",[82],True,[11940558],0.763,0.85,7,0.0417,-3.052,1,0.0304,1.21e-06,0.371,0.761,91.519,284907,4,2Pac,1998-01-01,1998,2017,Hip-hop
215,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,82,DAMN.,4eLPsYPBmXABThSJ821sqY,2017-04-14,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],[19114324],HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,84,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],True,[19114324],0.908,0.621,1,0.102,-6.638,0,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4,Kendrick Lamar,2017-04-14,2017,2021,Hip-hop
216,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,84,DAMN.,4eLPsYPBmXABThSJ821sqY,2017-04-14,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],[19114324],HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,84,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],True,[19114324],0.908,0.621,1,0.102,-6.638,0,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4,Kendrick Lamar,2017-04-14,2017,2020,Hip-hop
217,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,55,DAMN.,4eLPsYPBmXABThSJ821sqY,2017-04-14,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],[19114324],HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,84,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],True,[19114324],0.908,0.621,1,0.102,-6.638,0,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4,Kendrick Lamar,2017-04-14,2017,2019,Hip-hop
218,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,13,DAMN.,4eLPsYPBmXABThSJ821sqY,2017-04-14,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],[19114324],HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,84,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],True,[19114324],0.908,0.621,1,0.102,-6.638,0,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4,Kendrick Lamar,2017-04-14,2017,2018,Hip-hop
219,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,1,DAMN.,4eLPsYPBmXABThSJ821sqY,2017-04-14,Kendrick Lamar,['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],[19114324],HUMBLE.,7KXjTSCq5nL1LoYtL7XAwS,84,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],"[['conscious hip hop', 'hip hop', 'rap', 'west coast rap']]",[90],True,[19114324],0.908,0.621,1,0.102,-6.638,0,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4,Kendrick Lamar,2017-04-14,2017,2017,Hip-hop
220,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,83,KHALED KHALED,5kE2OAuUYGBqqzscqgBXXf,2021-04-30,['DJ Khaled'],['0QHgL1lAIqAw0HtD7YldmP'],"[['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[81],[6976376],POPSTAR (feat. Drake),1sbEeUY8KsdvgiQi26JBFz,69,"['DJ Khaled', 'Drake']",['0QHgL1lAIqAw0HtD7YldmP'],"[['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']]",[81],True,[6976376],0.803,0.565,5,0.235,-4.711,0,0.0558,0.0,0.141,0.474,163.085,200221,4,DJ Khaled,2021-04-30,2021,2021,Pop
221,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,84,1 (Remastered),7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[89],[21722211],Come Together - Remastered 2015,3CEFDHJSiERlfwRujZ1CkJ,56,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[89],False,[21722211],0.559,0.343,9,0.0424,-13.072,0,0.0601,0.138,0.1,0.183,164.53,258693,4,The Beatles,2000-11-13,2000,2021,Pop
222,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,76,1 (Remastered),7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[89],[21722211],Come Together - Remastered 2015,3CEFDHJSiERlfwRujZ1CkJ,56,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[89],False,[21722211],0.559,0.343,9,0.0424,-13.072,0,0.0601,0.138,0.1,0.183,164.53,258693,4,The Beatles,2000-11-13,2000,2020,Pop
223,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,97,1 (Remastered),7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[89],[21722211],Come Together - Remastered 2015,3CEFDHJSiERlfwRujZ1CkJ,56,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[89],False,[21722211],0.559,0.343,9,0.0424,-13.072,0,0.0601,0.138,0.1,0.183,164.53,258693,4,The Beatles,2000-11-13,2000,2019,Pop
224,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,127,1 (Remastered),7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[89],[21722211],Come Together - Remastered 2015,3CEFDHJSiERlfwRujZ1CkJ,56,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[89],False,[21722211],0.559,0.343,9,0.0424,-13.072,0,0.0601,0.138,0.1,0.183,164.53,258693,4,The Beatles,2000-11-13,2000,2018,Pop
225,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,149,1 (Remastered),7vEJAtP3KgKSpOHVgwm3Eh,2000-11-13,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[89],[21722211],Come Together - Remastered 2015,3CEFDHJSiERlfwRujZ1CkJ,56,['The Beatles'],['3WrFJ7ztbogyGnTHbHJFl2'],"[['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']]",[89],False,[21722211],0.559,0.343,9,0.0424,-13.072,0,0.0601,0.138,0.1,0.183,164.53,258693,4,The Beatles,2000-11-13,2000,2017,Pop
226,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,85,American Teen,6kf46HbnYCZzP6rjvQHYzg,2017-04-27,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],[14798056],Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,82,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],False,[14798056],0.799,0.539,1,0.0421,-6.351,1,0.199,1.66e-05,0.165,0.394,136.948,202547,4,Khalid,2017-04-27,2017,2021,Pop
227,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,68,American Teen,6kf46HbnYCZzP6rjvQHYzg,2017-04-27,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],[14798056],Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,82,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],False,[14798056],0.799,0.539,1,0.0421,-6.351,1,0.199,1.66e-05,0.165,0.394,136.948,202547,4,Khalid,2017-04-27,2017,2020,Pop
228,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,36,American Teen,6kf46HbnYCZzP6rjvQHYzg,2017-04-27,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],[14798056],Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,82,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],False,[14798056],0.799,0.539,1,0.0421,-6.351,1,0.199,1.66e-05,0.165,0.394,136.948,202547,4,Khalid,2017-04-27,2017,2019,Pop
229,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,15,American Teen,6kf46HbnYCZzP6rjvQHYzg,2017-04-27,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],[14798056],Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,82,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],False,[14798056],0.799,0.539,1,0.0421,-6.351,1,0.199,1.66e-05,0.165,0.394,136.948,202547,4,Khalid,2017-04-27,2017,2018,Pop
230,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,14,American Teen,6kf46HbnYCZzP6rjvQHYzg,2017-04-27,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],[14798056],Young Dumb & Broke,5Z3GHaZ6ec9bsiI5BenrbY,82,['Khalid'],['6LuN9FCkKOj5PcnpouEgny'],"[['pop', 'pop r&b']]",[89],False,[14798056],0.799,0.539,1,0.0421,-6.351,1,0.199,1.66e-05,0.165,0.394,136.948,202547,4,Khalid,2017-04-27,2017,2017,Pop
231,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,86,Slime Language 2,3ihwKkIMJWmmp1huNH0iWC,2021-04-16,"['Young Stoner Life', 'Young Thug', 'Gunna']","['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ']","[['hip hop', 'rap', 'trap'], ['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap'], ['atl hip hop', 'melodic rap', 'rap', 'trap']]","[72, 90, 92]","[70309, 6891556, 3838406]",Solid (feat. Drake),6rTInqW3YECMkQsBEHw4sd,79,"['Young Stoner Life', 'Young Thug', 'Gunna', 'Drake']","['1xr2G8Hlx4QWmT9HaUbmoO', '50co4Is1HCEo8bhOyUWKpn', '2hlmm7s2ICUX0LVIhVFlZQ']","[['hip hop', 'rap', 'trap'], ['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'rap', 'trap'], ['atl hip hop', 'melodic rap', 'rap', 'trap']]","[72, 90, 92]",True,"[70309, 6891556, 3838406]",0.887,0.485,11,0.2,-9.358,0,0.0392,0.0,0.141,0.328,125.987,215693,4,Young Stoner Life,2021-04-16,2021,2021,Hip-hop
232,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,87,Dreamland,5bfpRtBW7RNRdsm3tRyl3R,2020-08-07,['Glass Animals'],['4yvcSjfu4PC0CYQyLy4wSq'],"[['gauze pop', 'indietronica', 'shiver pop']]",[86],[2356269],Heat Waves,3USxtqRwSYz57Ewm6wWRMp,90,['Glass Animals'],['4yvcSjfu4PC0CYQyLy4wSq'],"[['gauze pop', 'indietronica', 'shiver pop']]",[86],False,[2356269],0.761,0.525,11,0.0944,-6.9,1,0.44,6.7e-06,0.0921,0.531,80.87,238805,4,Glass Animals,2020-08-07,2020,2021,Pop
233,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,88,1989,2QJmrSgbdM35R67eoGQo4j,2014-10-27,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],[['pop']],[98],[48097228],Shake It Off,5xTtaWoae3wi06K5WfVUUH,73,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],[['pop']],[98],False,[48097228],0.648,0.785,7,0.165,-5.414,1,0.0561,0.0,0.148,0.943,160.02,219200,4,Taylor Swift,2014-10-27,2014,2021,Pop
234,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,105,1989,2QJmrSgbdM35R67eoGQo4j,2014-10-27,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],[['pop']],[98],[48097228],Shake It Off,5xTtaWoae3wi06K5WfVUUH,73,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],[['pop']],[98],False,[48097228],0.648,0.785,7,0.165,-5.414,1,0.0561,0.0,0.148,0.943,160.02,219200,4,Taylor Swift,2014-10-27,2014,2020,Pop
