,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,album_id,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3511,Should've Said It,0sHc1EEeOnmgjP6QmsR7px,59,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],False,[24836906],Romance,3Vsbl0diFGw8HNSjG8ue9m,0.666,0.549,5,-5.781,0,0.0281,0.000181,0.136,0.596,98.014,200626,4
3512,My Oh My (feat. DaBaby),3yOlyBJuViE2YSGn3nVE1K,79,"['Camila Cabello', 'DaBaby']",['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],False,[24836906],Romance,3Vsbl0diFGw8HNSjG8ue9m,0.724,0.491,8,-6.024,1,0.018,1.29e-05,0.0887,0.383,105.046,170746,4
3513,Señorita,3BVgrFWuH01GmCUy9Y2EE8,56,"['Shawn Mendes', 'Camila Cabello']",['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],False,[24836906],Romance,3Vsbl0diFGw8HNSjG8ue9m,0.759,0.539,9,-6.039,0,0.0376,0.0,0.0906,0.74,116.959,190813,4
3514,Liar,073ILU1C3APNRGF66VhtyA,68,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],False,[24836906],Romance,3Vsbl0diFGw8HNSjG8ue9m,0.74,0.498,11,-6.684,0,0.0169,0.00282,0.319,0.652,98.016,207039,4
3515,Bad Kind of Butterflies,0Q2kFlgnqusKAqCDpCKAIY,59,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],False,[24836906],Romance,3Vsbl0diFGw8HNSjG8ue9m,0.495,0.308,1,-9.528,0,0.506,0.0,0.247,0.273,108.484,169335,3
3516,Easy,7DoNtK2gVFRwJh0hkHe5wQ,61,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],False,[24836906],Romance,3Vsbl0diFGw8HNSjG8ue9m,0.574,0.593,4,-5.731,0,0.411,1.55e-06,0.0966,0.355,128.073,194686,4
3517,Feel It Twice,39jcp8zJH7nHWbB7Hr3sFJ,56,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],False,[24836906],Romance,3Vsbl0diFGw8HNSjG8ue9m,0.516,0.436,0,-5.568,0,0.842,0.0,0.0901,0.376,132.07,188939,4
3518,Dream of You,7jJ4y8hXMLMlGBu7Zm1XZj,56,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],False,[24836906],Romance,3Vsbl0diFGw8HNSjG8ue9m,0.659,0.663,11,-6.823,1,0.205,0.0,0.105,0.333,140.013,222999,4
3519,Cry for Me,1Ff71LUQO0KBk5Slu3K6Vu,57,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],False,[24836906],Romance,3Vsbl0diFGw8HNSjG8ue9m,0.721,0.805,9,-4.134,0,0.05,0.0,0.153,0.653,118.058,189133,4
3520,This Love,7cHje4KLujM18aBSLvaySE,63,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],True,[24836906],Romance,3Vsbl0diFGw8HNSjG8ue9m,0.494,0.502,8,-5.75,1,0.253,4.37e-06,0.105,0.162,179.643,220072,3
3521,Used to This,3r73OmpBtQAwMgawxOmlg0,58,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],False,[24836906],Romance,3Vsbl0diFGw8HNSjG8ue9m,0.583,0.495,1,-7.681,0,0.361,3.35e-06,0.348,0.364,100.047,210002,4
3522,First Man,6TRt2bniIq0EIlrDlje7b8,65,['Camila Cabello'],['4nDoRrQiYLoBzwC5BhVJzF'],"[['dance pop', 'pop', 'post-teen pop']]",[86],False,[24836906],Romance,3Vsbl0diFGw8HNSjG8ue9m,0.572,0.292,7,-7.621,1,0.906,1.04e-06,0.106,0.223,100.152,228759,4
3523,Ain't Equal,1QZXH3g6qKrnAgC6jYhLBB,19,['Megan Thee Stallion'],['181bsRPaVXVlUKXrxwZfHK'],"[['houston rap', 'pop', 'trap queen']]",[87],False,[5747250],Suga,55nVJgTbHv0k3Y1u0Spqpl,0.846,0.849,8,-4.508,1,0.0622,5.49e-05,0.118,0.363,100.038,144047,4
3524,Savage,6Nth4LOPIqBNe7OKzXWeoK,50,['Megan Thee Stallion'],['181bsRPaVXVlUKXrxwZfHK'],"[['houston rap', 'pop', 'trap queen']]",[87],False,[5747250],Suga,55nVJgTbHv0k3Y1u0Spqpl,0.846,0.729,11,-5.773,1,0.0191,0.0,0.0792,0.623,169.004,155497,4
3525,Captain Hook,4c65mUFCSzlLJv7ughOoVZ,40,['Megan Thee Stallion'],['181bsRPaVXVlUKXrxwZfHK'],"[['houston rap', 'pop', 'trap queen']]",[87],False,[5747250],Suga,55nVJgTbHv0k3Y1u0Spqpl,0.864,0.633,10,-5.059,0,0.0137,3.14e-06,0.283,0.498,164.033,176750,4
3526,Hit My Phone (feat. Kehlani),3TtkNAijnZSSiPg9Wic2WB,24,"['Megan Thee Stallion', 'Kehlani']",['181bsRPaVXVlUKXrxwZfHK'],"[['houston rap', 'pop', 'trap queen']]",[87],False,[5747250],Suga,55nVJgTbHv0k3Y1u0Spqpl,0.835,0.593,11,-6.905,0,0.282,0.0,0.207,0.682,108.012,150767,4
3527,B.I.T.C.H.,2IQanlazTtdre4pMohxoxl,23,['Megan Thee Stallion'],['181bsRPaVXVlUKXrxwZfHK'],"[['houston rap', 'pop', 'trap queen']]",[87],False,[5747250],Suga,55nVJgTbHv0k3Y1u0Spqpl,0.748,0.711,11,-4.365,0,0.0446,0.0,0.124,0.578,173.949,183143,4
3528,Rich,5XSehS2Lle3yHLQYHex7LK,21,['Megan Thee Stallion'],['181bsRPaVXVlUKXrxwZfHK'],"[['houston rap', 'pop', 'trap queen']]",[87],False,[5747250],Suga,55nVJgTbHv0k3Y1u0Spqpl,0.962,0.783,8,-3.257,1,0.0252,0.0,0.0234,0.963,103.981,95852,4
3529,Stop Playing (feat. Gunna),5E30g4SSglPSnk70BmyN5F,15,"['Megan Thee Stallion', 'Gunna']",['181bsRPaVXVlUKXrxwZfHK'],"[['houston rap', 'pop', 'trap queen']]",[87],False,[5747250],Suga,55nVJgTbHv0k3Y1u0Spqpl,0.841,0.648,11,-5.238,1,0.341,0.0,0.107,0.222,112.98,174232,4
3530,Crying In The Car,2N7q0XpLQ5KPbPf0cOu1Ce,16,['Megan Thee Stallion'],['181bsRPaVXVlUKXrxwZfHK'],"[['houston rap', 'pop', 'trap queen']]",[87],False,[5747250],Suga,55nVJgTbHv0k3Y1u0Spqpl,0.782,0.554,1,-4.987,1,0.245,0.0,0.0718,0.585,101.986,192142,4
3531,What I Need,2Hv5Cav2qCAgH1auiNmbFm,17,['Megan Thee Stallion'],['181bsRPaVXVlUKXrxwZfHK'],"[['houston rap', 'pop', 'trap queen']]",[87],False,[5747250],Suga,55nVJgTbHv0k3Y1u0Spqpl,0.738,0.667,1,-4.646,1,0.018,9.72e-05,0.164,0.548,87.509,200600,4
3532,Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,76,"['Ed Sheeran', 'Khalid']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.64,0.647,5,-8.114,0,0.124,0.0,0.0801,0.546,92.979,197867,4
3533,South of the Border (feat. Camila Cabello & Cardi B),4vUmTMuQqjdnvlZmAH61Qk,80,"['Ed Sheeran', 'Camila Cabello', 'Cardi B']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.857,0.621,9,-6.376,0,0.148,0.0,0.0865,0.668,97.989,204467,4
3534,Cross Me (feat. Chance the Rapper & PnB Rock),4wuCQX7JvAZLlrcmH4AeZF,64,"['Ed Sheeran', 'Chance the Rapper', 'PnB Rock']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],True,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.746,0.787,4,-6.373,1,0.212,0.0,0.0669,0.607,95.005,206187,4
3535,Take Me Back to London (feat. Stormzy),1AI7UPw3fgwAFkvAlZWhE0,71,"['Ed Sheeran', 'Stormzy']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.885,0.762,8,-5.513,0,0.219,0.0,0.162,0.605,138.058,189733,4
3536,Best Part of Me (feat. YEBBA),0VsGaRXR5WAzpu51unJTis,67,"['Ed Sheeran', 'Yebba']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.565,0.243,2,-8.367,1,0.758,8.82e-06,0.285,0.239,81.655,243267,4
3537,I Don't Care (with Justin Bieber),0hVXuCcriWRGvwMV1r5Yn9,77,"['Ed Sheeran', 'Justin Bieber']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.798,0.676,6,-5.041,1,0.0902,0.0,0.0894,0.843,101.956,219947,4
3538,Antisocial (with Travis Scott),1DhRbox3xkceP64k3JeYfW,67,"['Ed Sheeran', 'Travis Scott']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.716,0.823,5,-5.313,0,0.132,0.0,0.361,0.91,151.957,161747,4
3539,Remember The Name (feat. Eminem & 50 Cent),0AtP8EkGPn6SwxKDaUuXec,69,"['Ed Sheeran', 'Eminem', '50 Cent']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],True,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.852,0.666,11,-6.923,0,0.135,0.0,0.798,0.726,91.046,207760,4
3540,Feels (feat. Young Thug & J Hus),1Bdptrvb7nQkq8kCw3siE9,56,"['Ed Sheeran', 'Young Thug', 'J Hus']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.665,0.68,2,-4.898,1,0.112,0.0,0.096,0.69,91.667,150787,4
3541,Put It All on Me (feat. Ella Mai),5T03itPFOPGGkvVPvPiyla,62,"['Ed Sheeran', 'Ella Mai']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.627,0.594,7,-8.306,1,0.256,0.0,0.373,0.388,101.007,197093,4
3542,Nothing On You (feat. Paulo Londra & Dave),2qRN7PWiHRLprw4FpDeI9N,63,"['Ed Sheeran', 'Paulo Londra', 'Dave']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.747,0.649,8,-6.218,1,0.333,0.0,0.172,0.84,88.011,200733,4
3543,I Don't Want Your Money (feat. H.E.R.),3FHXUqaUer9o231Je1zxIN,58,"['Ed Sheeran', 'H.E.R.']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.468,0.63,8,-6.536,0,0.31,0.0,0.137,0.762,91.419,204507,4
3544,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie),4vIKzWqtn44umal5jXq4wE,58,"['Ed Sheeran', 'Meek Mill', 'A Boogie Wit da Hoodie']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.778,0.589,8,-5.548,1,0.467,0.0,0.0902,0.513,98.001,212307,4
3545,Way To Break My Heart (feat. Skrillex),5d1rmWWF1725tnYjq6rMDB,57,"['Ed Sheeran', 'Skrillex']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.726,0.731,1,-6.298,0,0.11,3.45e-06,0.0928,0.437,170.125,190293,4
3546,BLOW (with Chris Stapleton & Bruno Mars),7hvO2qCwJVZxiyoA7c9i5d,62,"['Ed Sheeran', 'Chris Stapleton', 'Bruno Mars']",['6eUKZXaKkcviH0Ku9w2n3V'],"[['pop', 'uk pop']]",[97],False,[90231430],No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,0.631,0.796,1,-5.35,1,0.000245,0.0108,0.38,0.596,92.47,209120,4
3547,Circles,4jXl6VtkFFKIt3ycUQc5LT,70,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],False,[6788769],Circles,5sY6UIQ32GqwMLAfSNEaXb,0.61,0.0316,9,-15.186,1,0.896,0.00461,0.108,0.37,151.964,170360,4
3548,Complicated,3WfSNAoj2D8C9noPSGZZFM,66,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],False,[6788769],Circles,5sY6UIQ32GqwMLAfSNEaXb,0.831,0.36,0,-8.073,1,0.136,0.00217,0.0703,0.601,75.014,232212,4
3549,Blue World,2hwOoMtWPtTSSn6WHV7Vp5,78,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],True,[6788769],Circles,5sY6UIQ32GqwMLAfSNEaXb,0.742,0.553,8,-8.98,1,0.389,0.0,0.0694,0.508,84.931,209440,4
3550,Good News,1DWZUa5Mzf2BwzpHtgbHPY,78,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],False,[6788769],Circles,5sY6UIQ32GqwMLAfSNEaXb,0.794,0.32,1,-12.92,0,0.853,0.134,0.112,0.241,174.088,342040,4
3551,I Can See,3R8CyhJfVjvgIROd5RSGhQ,63,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],False,[6788769],Circles,5sY6UIQ32GqwMLAfSNEaXb,0.699,0.503,5,-9.922,0,0.391,0.0126,0.0996,0.0546,114.86,220853,4
3552,Everybody,1OuN92HcVG6NVpWbeESNB3,65,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],False,[6788769],Circles,5sY6UIQ32GqwMLAfSNEaXb,0.875,0.599,9,-9.077,0,0.0333,0.0143,0.113,0.112,152.061,256507,4
3553,Woods,3Qa944OTMZkg8DHjET8JQv,68,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],False,[6788769],Circles,5sY6UIQ32GqwMLAfSNEaXb,0.779,0.362,0,-10.847,1,0.135,0.206,0.111,0.46,85.011,286387,4
3554,Hand Me Downs,2Yv2mHzr5AQavVdwQjEokV,68,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],False,[6788769],Circles,5sY6UIQ32GqwMLAfSNEaXb,0.677,0.33,2,-11.198,1,0.474,0.000871,0.064,0.336,68.985,298440,4
3555,That's On Me,0udOCZp7yk0Ml92C0k8H8D,63,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],False,[6788769],Circles,5sY6UIQ32GqwMLAfSNEaXb,0.583,0.499,10,-10.086,1,0.591,0.0104,0.33,0.342,155.199,217868,3
3556,Hands,6CrnvqCxBKVWahSiQwOesM,61,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],True,[6788769],Circles,5sY6UIQ32GqwMLAfSNEaXb,0.739,0.627,0,-8.608,1,0.0459,0.0,0.159,0.542,74.962,199981,4
3557,Surf,1kwnxJNVl7cwcU98RvMBaR,70,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],False,[6788769],Circles,5sY6UIQ32GqwMLAfSNEaXb,0.828,0.182,1,-13.066,0,0.754,0.0706,0.15,0.231,147.279,330507,4
3558,Once A Day,26G5nmIx7Yvq79bIIluyZV,64,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],"[['hip hop', 'pittsburgh rap', 'rap']]",[87],False,[6788769],Circles,5sY6UIQ32GqwMLAfSNEaXb,0.762,0.054,2,-16.735,0,0.947,0.0,0.124,0.339,96.838,160267,4
3559,So Fast,3oFeq8brHTvOe0FPgEBFl2,54,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.737,0.643,1,-8.423,1,0.115,3.29e-05,0.136,0.67,96.003,160227,4
3560,Live This Wild,5fmTiyocDfiXbUZ4SpdXRm,62,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.697,0.685,7,-7.005,1,0.14,0.0,0.0824,0.808,94.06,122853,4
3561,Speed Racin,3Hx8w4gRdavPnBVX7WtRrk,46,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.765,0.599,2,-8.21,1,0.252,0.0,0.123,0.322,133.922,162760,4
3562,Rockstars,4toEi45GXGN8A0nph7qanp,42,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.669,0.555,7,-8.081,1,0.143,0.0,0.602,0.492,159.964,114173,4
3563,Stuck In A Dream (feat. Gunna),7iHHxY2NLlJRAmlAmC4ahQ,75,"['Lil Mosey', 'Gunna']",['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.748,0.648,10,-6.445,0,0.484,0.0,0.126,0.726,139.952,123560,4
3564,Rose Gold,7ClOKNi2X7QUGLS6QL0r7U,46,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.707,0.528,10,-7.77,1,0.621,0.0,0.142,0.605,160.044,159413,4
3565,Dreamin,429RisVFKMwfwAHrdZf58r,42,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.689,0.649,7,-6.621,1,0.246,0.0,0.148,0.686,154.931,177960,4
3566,Bankroll (feat. AJ Tracey),4PZNAlmwxplBzhWiuial9D,51,"['Lil Mosey', 'AJ Tracey']",['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.787,0.54,2,-9.803,1,0.281,0.0,0.109,0.492,99.015,164987,4
3567,See My Baby,0GIlwRhdGBByK37MpYAuCT,42,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.692,0.518,6,-9.105,1,0.291,1.43e-05,0.194,0.585,117.923,154133,4
3568,Jet To The West,15PpsJUOGyQ7PztBxE3XQs,46,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.708,0.61,6,-8.582,1,0.412,0.000171,0.126,0.213,99.992,141307,4
3569,Space Coupe,09rAaPQe0MUtaXHNWDq5cJ,41,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.675,0.599,9,-8.448,0,0.437,0.0,0.106,0.491,153.957,137867,4
3570,G Walk (with Chris Brown),7BxpObs6K7Yio5lVb3sMYX,61,"['Lil Mosey', 'Chris Brown']",['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.747,0.704,0,-6.81,1,0.261,0.0,0.11,0.653,90.041,141467,4
3571,Never Scared (feat. Trippie Redd),2kjDVrLtHosLRNXtmihIjQ,47,"['Lil Mosey', 'Trippie Redd']",['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.742,0.72,9,-7.36,0,0.194,0.0,0.112,0.826,147.089,182720,4
3572,Kari's World,6y15WAaIDKFpp9gRGzXQAb,40,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],"[['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']]",[78],True,[4237387],Certified Hitmaker,0y1rJ1B0Q9MqxX9Svuyuyp,0.683,0.539,1,-8.136,1,0.365,0.00022,0.132,0.715,151.884,177240,4
3573,Under The Sun (with J. Cole & Lute feat. DaBaby),6MF4tRr5lU8qok8IKaFOBE,76,"['Dreamville', 'J. Cole', 'Lute', 'DaBaby']","['1iNqsUDUraNWrj00bqssQG', '6l3HvQ5sa6mXTsMTB19rO5']","[['hip hop', 'rap', 'underground hip hop'], ['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]","[70, 90]",True,"[384467, 15414928]",Revenge Of The Dreamers III,2n3quCZ0anEa46j2IveacI,0.691,0.64,0,-6.441,1,0.511,0.0,0.409,0.163,138.672,202040,4
3574,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",36J0iaPDGbYGsHvYpaYs3k,71,"['Dreamville', 'JID', 'Bas', 'J. Cole', 'EARTHGANG', 'Young Nudy']","['1iNqsUDUraNWrj00bqssQG', '6l3HvQ5sa6mXTsMTB19rO5']","[['hip hop', 'rap', 'underground hip hop'], ['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]","[70, 90]",True,"[384467, 15414928]",Revenge Of The Dreamers III,2n3quCZ0anEa46j2IveacI,0.761,0.586,0,-5.368,1,0.0392,0.0,0.0558,0.719,149.804,169147,4
3575,LamboTruck (with Cozz feat. REASON & Childish Major),1OS9fNE87zO4Z696lBXriv,52,"['Dreamville', 'Cozz', 'REASON', 'Childish Major']","['1iNqsUDUraNWrj00bqssQG', '6l3HvQ5sa6mXTsMTB19rO5']","[['hip hop', 'rap', 'underground hip hop'], ['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]","[70, 90]",True,"[384467, 15414928]",Revenge Of The Dreamers III,2n3quCZ0anEa46j2IveacI,0.678,0.695,10,-5.323,0,0.0485,0.0,0.254,0.242,135.044,229387,4
3576,"Swivel (with EARTHGANG) - From The Album ""Mirrorland""",03XfngWwNfhEjrnEga73Rg,50,"['Dreamville', 'EARTHGANG']","['1iNqsUDUraNWrj00bqssQG', '6l3HvQ5sa6mXTsMTB19rO5']","[['hip hop', 'rap', 'underground hip hop'], ['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]","[70, 90]",True,"[384467, 15414928]",Revenge Of The Dreamers III,2n3quCZ0anEa46j2IveacI,0.507,0.545,2,-7.209,1,0.25,0.0,0.239,0.392,78.461,194613,4
3577,"Oh Wow...Swerve (with J. Cole feat. Zoink Gang, KEY! & Maxo Kream)",7wxDKfgFtRTbupcG4xDhtj,52,"['Dreamville', 'J. Cole', 'Zoink Gang', 'KEY!', 'Maxo Kream']","['1iNqsUDUraNWrj00bqssQG', '6l3HvQ5sa6mXTsMTB19rO5']","[['hip hop', 'rap', 'underground hip hop'], ['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]","[70, 90]",True,"[384467, 15414928]",Revenge Of The Dreamers III,2n3quCZ0anEa46j2IveacI,0.509,0.703,1,-6.097,1,0.39,0.0,0.269,0.301,174.259,275987,4
3578,"Don't Hit Me Right Now (with Bas & Cozz feat. Yung Baby Tate, Guapdad 4000 & Buddy)",4ChD9wq9iakg5UdeSzmgPE,51,"['Dreamville', 'Bas', 'Cozz', 'Baby Tate', 'Guapdad 4000', 'Buddy']","['1iNqsUDUraNWrj00bqssQG', '6l3HvQ5sa6mXTsMTB19rO5']","[['hip hop', 'rap', 'underground hip hop'], ['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]","[70, 90]",True,"[384467, 15414928]",Revenge Of The Dreamers III,2n3quCZ0anEa46j2IveacI,0.779,0.597,10,-6.694,0,0.561,0.0,0.131,0.432,124.056,174360,4
3579,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,2gtFMLjQpCTGekMi4oXZxN,59,"['Dreamville', 'JID', 'EARTHGANG', 'Buddy', 'Guapdad 4000']","['1iNqsUDUraNWrj00bqssQG', '6l3HvQ5sa6mXTsMTB19rO5']","[['hip hop', 'rap', 'underground hip hop'], ['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]","[70, 90]",True,"[384467, 15414928]",Revenge Of The Dreamers III,2n3quCZ0anEa46j2IveacI,0.8,0.826,1,-3.198,1,0.0706,4.76e-06,0.181,0.241,148.021,123413,4
3580,Sleep Deprived (with Lute & Omen feat. Mez & DaVionne),6n3q5ybuUQFT97ddyuxsFh,53,"['Dreamville', 'Lute', 'Omen', 'Mez', 'DaVionne']","['1iNqsUDUraNWrj00bqssQG', '6l3HvQ5sa6mXTsMTB19rO5']","[['hip hop', 'rap', 'underground hip hop'], ['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']]","[70, 90]",True,"[384467, 15414928]",Revenge Of The Dreamers III,2n3quCZ0anEa46j2IveacI,0.636,0.8,11,-4.265,0,0.337,0.0,0.39,0.704,88.657,238453,4
