track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,album_id,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Through the Storm,7bOlOJHn9IOaXX7IwaK905,66,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"['baton rouge rap', 'trap']",[87],True,[8110155],Until Death Call My Name (Reloaded),1xFoRn9DxZXwPjEdGnw800,0.881,0.581,5,0.0901,-5.162,1,0.631,0.0,0.0986,0.876,78.508,163567,4
Genie,7E6knQgEAcU0nIjQJuwrIv,66,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"['baton rouge rap', 'trap']",[87],True,[8110155],Until Death Call My Name (Reloaded),1xFoRn9DxZXwPjEdGnw800,0.598,0.605,7,0.452,-4.92,0,0.286,0.0,0.0875,0.513,159.517,194792,4
Love Is Poison,3mVetrcTFdjigng5ankZRf,60,['YoungBoy Never Broke Again'],['7wlFDEWiM5OoIAt8RSli8b'],"['baton rouge rap', 'trap']",[87],True,[8110155],Until Death Call My Name (Reloaded),1xFoRn9DxZXwPjEdGnw800,0.781,0.593,1,0.281,-6.038,1,0.0533,0.0,0.381,0.602,158.019,157975,4
To My Grave,7LIehfeWKhtflc6PD0GVBt,15,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.809,0.698,4,0.0518,-4.166,0,0.0243,0.0,0.238,0.14,146.11,160000,4
I'm Ready,1GAjW7y6vVNLOeCoqPiMH6,12,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.825,0.744,1,0.444,-5.788,1,0.191,0.0,0.112,0.651,156.032,174627,4
Taking Chances,1CxoV7DNPsiGCg6tciKRag,16,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.849,0.595,0,0.112,-4.958,0,0.283,0.0,0.108,0.645,143.944,186680,4
Tap (feat. Meek Mill),4A6ygACwDaDxXAlZsa4wrz,36,"['NAV', 'Meek Mill']",['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.9,0.63,9,0.276,-7.123,1,0.102,0.0,0.0907,0.486,85.033,148280,4
Tension,2RLSE5uHDm3t1FDMurGjzs,14,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.802,0.517,0,0.288,-7.538,1,0.412,4.72e-05,0.133,0.347,142.02,185760,4
Price On My Head (feat. The Weeknd),1CjwXqAh8yiT42gzy0WSHN,32,"['NAV', 'The Weeknd']",['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.763,0.643,6,0.133,-5.428,0,0.382,8.9e-06,0.313,0.281,75.0,217773,4
Ralo,2eZuipCT7Nqm9gzN2dA3vN,15,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.863,0.539,6,0.311,-6.598,0,0.287,0.0,0.11,0.489,145.958,184627,4
Tussin (feat. Young Thug),3UesykdKL32xAB7dC90m53,12,"['NAV', 'Young Thug']",['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.66,0.508,0,0.434,-6.073,0,0.468,0.0,0.101,0.307,162.996,179520,4
Snap,05514M24sMp9dVFdPFyHJ7,12,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.775,0.434,1,0.549,-7.452,0,0.268,0.0,0.0963,0.171,172.047,169613,4
Hold Your Breath (feat. Gunna),0xJWJZlqXovPu7CAsODkVK,11,"['NAV', 'Gunna']",['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.83,0.69,0,0.316,-5.272,0,0.107,0.0,0.123,0.467,146.053,170960,4
Why You Crying Mama,1vfxOZMS36E2wsyx9Ufun3,13,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.749,0.444,0,0.386,-7.559,1,0.444,0.0,0.106,0.427,76.403,253160,4
Time Piece (feat. Lil Durk),79wxpAVs23fURwDU8wzaQL,12,"['NAV', 'Lil Durk']",['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.854,0.367,8,0.472,-7.644,1,0.199,0.0,0.111,0.189,140.101,206507,4
Dior Runners,3zKwoiQHoXmpVHo8DDcoPo,12,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.854,0.785,4,0.417,-5.363,0,0.158,0.0,0.143,0.453,162.078,166000,4
Vicodin,1MQLsiKK9DSmzhqdnAQJgm,14,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.755,0.549,0,0.391,-6.005,1,0.249,0.0,0.185,0.325,161.021,131213,4
Stuck With Me,4djd0yGpJ1cb7CMOE12FTV,9,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.743,0.57,1,0.111,-6.176,1,0.628,3.27e-06,0.138,0.29,85.046,170947,4
Know Me,1K1kPFqnWj8l8jnPwhV40o,15,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.92,0.549,1,0.128,-6.089,1,0.0364,0.0,0.105,0.153,142.067,155493,4
Amazing (feat. Future),66oDldtGfPoZnYpFEt7wLD,11,"['NAV', 'Future']",['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.836,0.585,2,0.503,-6.255,1,0.0663,0.0,0.163,0.472,160.036,138000,4
Habits,0yGO26Zqp3f9QbX0a87W4u,20,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.758,0.513,9,0.294,-6.989,1,0.215,0.0,0.142,0.416,159.969,204360,4
Rack In My Sleep (feat. 88GLAM),2AValZSFvHWQUqO7d9PQMy,14,"['NAV', '88GLAM']",['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.834,0.646,10,0.157,-5.081,1,0.187,0.0,0.0894,0.189,145.059,160680,4
Go To Hell,0FHWKtNZrqNOxQQC7HxXQw,9,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.779,0.61,10,0.296,-5.423,0,0.453,0.0,0.34,0.32,171.961,127320,4
8 To A 4,4OOAGfhrMW6Tc9qtbUVlk8,12,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.853,0.568,1,0.337,-6.566,1,0.165,0.0,0.122,0.544,80.996,165560,4
Never Know,6zQnrkQMP3EUeZkNmIhAhN,11,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.78,0.462,5,0.0779,-7.252,0,0.206,0.00119,0.164,0.417,126.995,241960,4
OK (feat. Lil Durk),0YtlZwnjGuwYu0bcPS018g,17,"['NAV', 'Lil Durk']",['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.798,0.639,5,0.131,-6.135,0,0.049,0.0,0.111,0.395,80.033,169040,4
Athlete,7pILbqJpn53dqo5z5GhFiU,11,['NAV'],['7rkW85dBwwrJtlHRDkJDAC'],"['canadian hip hop', 'canadian trap', 'hip hop', 'melodic rap', 'rap', 'toronto rap', 'trap']",[80],False,[2827452],Bad Habits (Deluxe),6taKOWXnfZqgyST1GZJakd,0.838,0.667,1,0.548,-6.348,1,0.211,0.0,0.307,0.306,152.981,182027,4
Feed Tha Streets 2 (Intro),3kgQ1kJC1WkuYVJuNJHPGA,56,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"['melodic rap', 'rap', 'trap']",[87],True,[7414013],Feed Tha Streets II,1jlIU9p7PChTK3AeqNpnsX,0.971,0.614,10,0.113,-5.844,0,0.0767,0.0,0.236,0.27,112.994,169887,4
Faces,3E1VoxJZ1JO8xhlxite5bn,49,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"['melodic rap', 'rap', 'trap']",[87],True,[7414013],Feed Tha Streets II,1jlIU9p7PChTK3AeqNpnsX,0.674,0.637,5,0.085,-6.816,1,0.00671,0.0,0.0867,0.132,157.706,109750,4
Nascar,4F60iJFwx0G7x3SNjYWiZP,57,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"['melodic rap', 'rap', 'trap']",[87],True,[7414013],Feed Tha Streets II,1jlIU9p7PChTK3AeqNpnsX,0.817,0.743,9,0.166,-4.793,1,0.0244,1.04e-06,0.102,0.374,172.962,179059,4
Die Young,3wLtYwtqvKK2ewelSVPeDK,70,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"['melodic rap', 'rap', 'trap']",[87],True,[7414013],Feed Tha Streets II,1jlIU9p7PChTK3AeqNpnsX,0.688,0.656,4,0.276,-5.541,0,0.218,0.0,0.115,0.365,160.414,157657,4
Cream,2wz3OO7ndJQj15z3drwKkf,55,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"['melodic rap', 'rap', 'trap']",[87],True,[7414013],Feed Tha Streets II,1jlIU9p7PChTK3AeqNpnsX,0.894,0.625,8,0.302,-6.703,1,0.158,0.0,0.171,0.428,150.026,168160,4
Can't Express,1Nch1dTOPyrA2MCcQtlxb8,50,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"['melodic rap', 'rap', 'trap']",[87],True,[7414013],Feed Tha Streets II,1jlIU9p7PChTK3AeqNpnsX,0.601,0.635,10,0.364,-5.534,0,0.0162,0.0,0.164,0.325,161.759,168552,4
Area Codes,3ULjPcUKiHNJJo4Znq8wjo,48,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"['melodic rap', 'rap', 'trap']",[87],True,[7414013],Feed Tha Streets II,1jlIU9p7PChTK3AeqNpnsX,0.859,0.647,2,0.336,-6.902,1,0.00726,0.0,0.108,0.169,152.917,175701,4
Brand New,7KgCjoyL1lNA2YZoEJhD8x,48,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"['melodic rap', 'rap', 'trap']",[87],True,[7414013],Feed Tha Streets II,1jlIU9p7PChTK3AeqNpnsX,0.893,0.545,5,0.2,-6.823,0,0.00825,0.0,0.0888,0.603,148.055,175308,4
Down for Real,5AL4chhuQBsENEAS1YtV38,49,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"['melodic rap', 'rap', 'trap']",[87],True,[7414013],Feed Tha Streets II,1jlIU9p7PChTK3AeqNpnsX,0.775,0.551,10,0.201,-9.87,0,0.00153,0.0,0.348,0.514,77.537,198229,4
Every Season,1ttPzkTSpQUFcEGx8bjerL,69,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"['melodic rap', 'rap', 'trap']",[87],True,[7414013],Feed Tha Streets II,1jlIU9p7PChTK3AeqNpnsX,0.936,0.704,5,0.457,-5.47,0,0.0632,0.0,0.104,0.566,130.022,214376,4
Down Below,4SWWe2OYC4mqf40Gc2RSdl,78,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"['melodic rap', 'rap', 'trap']",[87],True,[7414013],Feed Tha Streets II,1jlIU9p7PChTK3AeqNpnsX,0.926,0.454,6,0.0732,-9.932,1,0.036,0.000422,0.0896,0.34,119.969,224002,4
Day One (Outro),3uIdxn5bUjOLOKN4QELnhb,50,['Roddy Ricch'],['757aE44tKEUQEqRuT6GnEB'],"['melodic rap', 'rap', 'trap']",[87],True,[7414013],Feed Tha Streets II,1jlIU9p7PChTK3AeqNpnsX,0.693,0.236,1,0.337,-10.393,1,0.192,0.0,0.185,0.102,143.898,161527,4
Tyler Got Him A Tesla - Skit,08qPrqMvFQfcvyGHdkH1UN,30,"['Florida Georgia Line', 'Brother Jervel']",['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.785,0.458,7,0.92,-12.072,1,0.964,0.0,0.677,0.695,134.999,42067,3
Can’t Say I Ain’t Country,4AQ0FuLnPIM4rDKH4VleLD,50,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.473,0.874,2,0.0446,-2.399,1,0.00942,0.0,0.21,0.739,150.198,176307,4
Simple,4L9Ds4mpD3SuYoWwFUlv16,73,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.362,0.882,3,0.0973,-3.717,1,0.0791,0.0,0.15,0.864,199.811,185200,4
Talk You Out Of It,4qQwGRtGT7l6ckQtdPEFd4,66,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.651,0.708,4,0.0376,-4.791,1,0.582,0.0,0.0796,0.558,119.964,202920,4
All Gas No Brakes - Skit,4kU4mk9V1wMjxroJzyWAHv,30,"['Florida Georgia Line', 'Brother Jervel']",['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.739,0.55,9,0.782,-10.631,0,0.967,0.0,0.698,0.616,132.851,46347,4
Speed Of Love,6GrPuAwc1WApDcuhP7E2fw,45,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.325,0.872,5,0.101,-2.535,1,0.0414,0.0,0.478,0.744,199.842,153160,4
Women,5UYFqUJBBVgpGqdONKbH3t,44,"['Florida Georgia Line', 'Jason Derulo']",['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.368,0.592,6,0.0385,-4.317,1,0.425,0.0,0.0849,0.451,117.988,211507,3
People Are Different,3dIvnXEqvm8drsoCtnWWFw,46,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.505,0.837,2,0.0358,-5.146,1,0.17,0.0,0.113,0.623,140.066,214213,4
Told You,7lR681gCdubcd1wWVsHq7Y,44,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.411,0.721,0,0.0317,-4.561,1,0.519,0.0,0.217,0.548,180.02,238453,3
Sack’a Puppies - Skit,20kIz84ivvDt8LTJu6MSyN,28,"['Florida Georgia Line', 'Brother Jervel']",['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.704,0.398,11,0.769,-12.401,1,0.967,0.0,0.897,0.91,104.993,39933,3
Y’all Boys,1NJnv7vvUZ5xM1DIWbngmN,51,"['Florida Georgia Line', 'HARDY']",['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.631,0.856,4,0.0588,-3.799,1,0.425,0.0,0.112,0.753,114.932,152280,4
Small Town,66OqnHUVdcpj1RJJh6ady9,45,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.643,0.903,0,0.0646,-3.493,1,0.101,0.0,0.403,0.566,126.109,196613,4
Sittin’ Pretty,2lf3fWzNhL5518BVE9iUlt,47,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.586,0.939,0,0.0759,-3.252,1,0.344,1.21e-06,0.181,0.805,147.894,186413,4
Catfish Nuggets - Skit,4QvS0vp9g5qoGl4aupY2iR,28,"['Florida Georgia Line', 'Brother Jervel']",['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.656,0.462,0,0.734,-11.275,1,0.973,0.0,0.678,0.829,89.07,50200,3
Can’t Hide Red,2h8szyWmfavIbiWm0KWpB0,52,"['Florida Georgia Line', 'Jason Aldean']",['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.514,0.864,4,0.0502,-3.246,0,0.0256,0.0,0.103,0.471,94.927,181600,4
Colorado,7ibxBJTi65IESyScbTGriO,53,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.514,0.843,1,0.0529,-2.696,1,0.153,0.0,0.357,0.779,74.919,177653,4
Like You Never Had It,2JSnL1yIvXW2PMXuPLD4Vd,49,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.41,0.866,1,0.0443,-3.332,0,0.0303,0.0,0.115,0.425,77.02,178880,4
Swerve,24nFfy0Vq58gQdbpHP5aXw,49,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.671,0.872,2,0.0458,-4.574,1,0.211,0.0,0.16,0.907,139.979,200600,4
Blessings,7dnDBbHKyJNFXoeVwO8KBY,62,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",[79],False,[4625765],Can't Say I Ain't Country,64nhe9s692yKECAoMcEQ8U,0.466,0.672,4,0.036,-5.926,1,0.737,0.0,0.0858,0.334,89.081,198520,4
One,5TvFfDlVoUWZvfqrhTJzD7,65,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.464,0.321,2,0.0418,-11.12,1,0.877,0.0,0.0789,0.306,93.528,252760,4
I'm a Mess,0xCA70t1ZA4fa9UOE0lIJm,68,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.697,0.377,3,0.0397,-7.755,1,0.556,0.0,0.0999,0.336,138.754,244573,4
Sing,6K8qKeWo5MsFED7wCR6Kop,72,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.818,0.67,8,0.0472,-4.451,0,0.304,1.22e-06,0.0601,0.939,119.988,235382,4
Don't,1huvTbEYtgltjQRXzrNKGi,78,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.806,0.608,1,0.0659,-7.008,1,0.0113,0.0,0.635,0.849,95.049,219840,4
Nina,3GKSfF6c3Rv3a1knSjxnXa,59,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.791,0.669,6,0.146,-7.189,0,0.175,0.0,0.33,0.809,92.013,225533,4
Photograph,1HNkqx9Ahdgi1Ixy2xkKkL,85,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.614,0.379,4,0.0476,-10.48,1,0.607,0.000464,0.0986,0.201,107.989,258987,4
Bloodstream,5v4sZRuvWDcisoOk1PFv6T,69,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.66,0.316,3,0.0364,-11.567,0,0.529,0.000294,0.104,0.543,91.207,300253,4
Tenerife Sea,1HbcclMpw0q2WDWpdGCKdS,70,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.53,0.346,8,0.0376,-10.497,1,0.697,1.07e-05,0.105,0.359,121.876,241347,4
Runaway,2VmA7bm5ECiYZfw7x4Nzku,60,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.767,0.449,8,0.0364,-7.158,0,0.024,0.000299,0.151,0.908,95.03,205133,4
The Man,1gHF0I223J5pv06SuBcmkz,56,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.759,0.725,11,0.158,-7.006,0,0.576,0.0,0.0771,0.619,87.467,250427,4
Thinking out Loud,34gCuhDGsG4bRPIf9bb02f,85,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.781,0.445,2,0.0295,-6.061,1,0.474,0.0,0.184,0.591,78.998,281560,4
Afire Love,12B0Twa9kRz45Xw2PgXHJm,61,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.552,0.637,5,0.0445,-6.568,1,0.464,1.63e-05,0.136,0.333,97.97,314280,4
Take It Back,2dmOWlEHrP266Qgz6wnUrd,56,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.754,0.613,5,0.229,-6.342,1,0.318,0.0,0.335,0.904,113.196,208400,4
Shirtsleeves,7awwmuGslmuyhnlpFipDqk,55,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.752,0.76,2,0.0341,-5.34,1,0.319,0.0,0.335,0.752,107.034,190227,4
Even My Dad Does Sometimes,0N5zjRnf8AreOm95iSBXF4,56,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],"['pop', 'uk pop']",[96],False,[91229618],x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,0.58,0.318,2,0.0279,-8.926,1,0.756,0.000171,0.117,0.295,129.757,228533,3
