"Track","Popularity","Artists","Genre","Artist_Pop","Explicit","Artists_Followers","Album","danceability","energy","key","loudness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","Genre2","Misc","Rock","Pop","Hip-hop","Edm","Reggaeton","Indie","Christian","Country","Soul","Metal","Jazz","Folk","Latin","Funk","Easy_listening","R&B","Reggae","Show_tunes","Main_ArtistPop","Main_ArtistFollowers","Followers_combined"
"N 2 Deep",77,"['Drake', 'Future']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",TRUE,"[59845429]","Certified Lover Boy",0.507,0.429,2,-7.726,0.0518,0,0.109,0.0744,91,273578,3,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Pipe Down",76,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",TRUE,"[59845429]","Certified Lover Boy",0.518,0.69,9,-6.15,0.128,0,0.176,0.59,77.837,205721,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Yebba’s Heartbreak",73,"['Drake', 'Yebba']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",TRUE,"[59845429]","Certified Lover Boy",0.476,0.161,8,-11.665,0.967,0.0381,0.109,0.0908,119.614,133763,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"No Friends In The Industry",81,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",TRUE,"[59845429]","Certified Lover Boy",0.84,0.744,1,-4.751,0.0181,0,0.629,0.171,83.737,204347,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Knife Talk (with 21 Savage ft. Project Pat)",90,"['Drake', '21 Savage', 'Project Pat']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",TRUE,"[59845429]","Certified Lover Boy",0.849,0.424,5,-9.579,0.0635,0,0.0834,0.153,145.887,242966,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"7am On Bridle Path",74,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",TRUE,"[59845429]","Certified Lover Boy",0.724,0.531,5,-4.108,0.225,0,0.11,0.141,89.901,239635,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Race My Mind",75,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",TRUE,"[59845429]","Certified Lover Boy",0.488,0.635,10,-7.19,0.179,8.16e-06,0.156,0.783,174.072,269884,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Fountains (with Tems)",77,"['Drake', 'Tems']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",TRUE,"[59845429]","Certified Lover Boy",0.843,0.485,10,-8.735,0.181,0.0675,0.107,0.689,100.053,192418,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"Get Along Better",73,"['Drake', 'Ty Dolla $ign']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",TRUE,"[59845429]","Certified Lover Boy",0.32,0.466,8,-6.77,0.00645,0,0.133,0.338,177.693,229304,3,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"You Only Live Twice (with Lil Wayne & Rick Ross)",74,"['Drake', 'Lil Wayne', 'Rick Ross']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",TRUE,"[59845429]","Certified Lover Boy",0.519,0.851,7,-6.001,0.118,0,0.178,0.711,123.823,213104,5,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"IMY2 (with Kid Cudi)",77,"['Drake', 'Kid Cudi']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",TRUE,"[59845429]","Certified Lover Boy",0.59,0.493,7,-8.704,0.402,0.00504,0.129,0.0498,150.026,252379,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"F*****g Fans",71,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",TRUE,"[59845429]","Certified Lover Boy",0.783,0.416,4,-9.84,0.213,0,0.103,0.165,87.073,245131,4,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"The Remorse",69,"['Drake']","['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']","[98]",TRUE,"[59845429]","Certified Lover Boy",0.473,0.53,0,-8.506,0.812,6.92e-06,0.227,0.637,74.732,351220,3,"['Hip-hop', 'Pop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,59845429,59845429
"BOOTY CALL (skit)",44,"['The Kid LAROI']","['australian hip hop']","[90]",TRUE,"[3123153]","F*CK LOVE",0.785,0.398,2,-11.494,0.978,0,0.413,0.575,56.284,56808,3,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"MAYBE",67,"['The Kid LAROI']","['australian hip hop']","[90]",TRUE,"[3123153]","F*CK LOVE",0.606,0.532,4,-4.833,0.00554,0,0.292,0.156,89.079,174182,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"WRONG (feat. Lil Mosey)",72,"['The Kid LAROI', 'Lil Mosey']","['australian hip hop']","[90]",TRUE,"[3123153]","F*CK LOVE",0.389,0.768,1,-4.765,0.038,0,0.119,0.334,90.146,183567,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"I WISH",58,"['The Kid LAROI']","['australian hip hop']","[90]",FALSE,"[3123153]","F*CK LOVE",0.788,0.656,8,-6.974,0.0375,0,0.127,0.549,138.981,125571,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"NOT FAIR (feat. Corbin)",65,"['The Kid LAROI', 'Corbin']","['australian hip hop']","[90]",TRUE,"[3123153]","F*CK LOVE",0.412,0.657,6,-5.535,0.468,0,0.318,0.625,76.342,166688,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"BATHROOM (skit)",7,"['The Kid LAROI']","['australian hip hop']","[90]",TRUE,"[3123153]","F*CK LOVE",0.8,0.741,3,-9.05,0.942,0,0.774,0.581,116.899,24940,5,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"GO (feat. Juice WRLD)",79,"['The Kid LAROI', 'Juice WRLD']","['australian hip hop']","[90]",TRUE,"[3123153]","F*CK LOVE",0.487,0.74,6,-4.973,0.157,0,0.612,0.522,73.779,181688,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"TELL ME WHY",71,"['The Kid LAROI']","['australian hip hop']","[90]",TRUE,"[3123153]","F*CK LOVE",0.6,0.723,6,-4.928,0.109,0,0.167,0.463,149.881,195268,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"SAME THING",57,"['The Kid LAROI']","['australian hip hop']","[90]",FALSE,"[3123153]","F*CK LOVE",0.662,0.659,6,-4.642,0.0225,0,0.107,0.363,135.95,124590,5,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"NEW GUY (skit)",4,"['The Kid LAROI']","['australian hip hop']","[90]",TRUE,"[3123153]","F*CK LOVE",0.766,0.383,3,-12.35,0.976,7.55e-06,0.575,0.0604,85.494,21938,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"ERASE U",60,"['The Kid LAROI']","['australian hip hop']","[90]",TRUE,"[3123153]","F*CK LOVE",0.75,0.641,7,-5.134,0.0458,0,0.193,0.743,144.988,109094,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"RUNNING",58,"['The Kid LAROI']","['australian hip hop']","[90]",TRUE,"[3123153]","F*CK LOVE",0.438,0.585,8,-5.425,0.377,0,0.13,0.313,100.834,135242,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"WISH YOU WELL (skit)",44,"['The Kid LAROI']","['australian hip hop']","[90]",TRUE,"[3123153]","F*CK LOVE",0.619,0.256,7,-12.522,0.955,0,0.596,0.656,170.572,35300,3,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"NEED YOU MOST (So Sick)",69,"['The Kid LAROI']","['australian hip hop']","[90]",TRUE,"[3123153]","F*CK LOVE",0.63,0.707,5,-3.632,0.0681,0,0.284,0.285,86.849,135227,4,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"SELFISH",67,"['The Kid LAROI']","['australian hip hop']","[90]",TRUE,"[3123153]","F*CK LOVE",0.373,0.539,1,-4.865,0.166,0,0.139,0.075,77.006,196202,1,"['Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,3123153,3123153
"Beer Never Broke My Heart",78,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.538,0.863,1,-4.483,0.0139,0,0.0874,0.637,77.001,186733,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"Refrigerator Door",66,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.459,0.864,1,-4.397,0.011,3.36e-06,0.314,0.623,74.867,204240,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"Even Though I'm Leaving",72,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.554,0.755,2,-6.04,0.225,0,0.301,0.624,77.962,225253,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"Lovin' On You",71,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.572,0.949,4,-4.865,0.00165,0.000195,0.163,0.53,118.974,194867,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"Moon Over Mexico",64,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.493,0.772,7,-5.875,0.456,3.2e-06,0.107,0.472,140.996,204640,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"1, 2 Many",72,"['Luke Combs', 'Brooks & Dunn']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.54,0.821,6,-3.789,0.0397,0,0.423,0.685,148.798,180907,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"Blue Collar Boys",66,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.531,0.813,5,-5.517,0.00807,0,0.359,0.79,154.134,219920,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"New Every Day",60,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.466,0.7,4,-5.577,0.302,0,0.0798,0.563,77.087,199293,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"Reasons",62,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.446,0.851,6,-4.74,0.056,1.91e-05,0.264,0.666,84.928,224293,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"Every Little Bit Helps",61,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.552,0.876,8,-4.268,0.0121,0,0.152,0.734,121.979,247827,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"Dear Today",62,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.492,0.21,1,-10.658,0.606,1.35e-06,0.109,0.368,153.017,219733,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"What You See Is What You Get",65,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.593,0.805,5,-4.892,0.0645,0,0.226,0.848,103.949,171920,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"Does To Me (feat. Eric Church)",69,"['Luke Combs', 'Eric Church']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.616,0.849,0,-4.897,0.311,0,0.311,0.638,113.065,223320,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"Angels Workin' Overtime",59,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.639,0.972,4,-3.993,0.188,3.6e-05,0.254,0.725,129.999,253787,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"All Over Again",63,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.499,0.85,7,-5.372,0.00563,0,0.226,0.563,156.964,208880,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"Nothing Like You",65,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.62,0.443,5,-7.984,0.355,0,0.108,0.339,141.984,196320,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"Better Together",77,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.552,0.225,0,-11.501,0.827,0,0.111,0.67,138.002,219573,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"Six Feet Apart",59,"['Luke Combs']","['contemporary country', 'country']","[83]",FALSE,"[5981206]","What You See Is What You Get",0.565,0.598,6,-5.894,0.335,0,0.124,0.449,155.814,199068,4,"['Country', 'Country']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,83,5981206,5981206
"shut up",59,"['Ariana Grande']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.54,0.434,0,-5.229,0.765,0,0.083,0.62,127.738,157710,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"34+35",60,"['Ariana Grande']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.822,0.577,5,-6.449,0.264,0,0.265,0.496,110.005,173711,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"motive (with Doja Cat)",58,"['Ariana Grande', 'Doja Cat']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.793,0.751,10,-5.67,0.0752,0,0.173,0.646,116.966,167990,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"just like magic",62,"['Ariana Grande']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.69,0.605,8,-5.108,0.114,0,0.122,0.437,128.03,149900,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"off the table (with The Weeknd)",61,"['Ariana Grande', 'The Weeknd']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.555,0.523,0,-7.289,0.513,0,0.402,0.389,100.57,239949,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"six thirty",58,"['Ariana Grande']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.744,0.516,0,-7.179,0.615,0,0.147,0.416,120.057,183874,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"safety net (feat. Ty Dolla $ign)",60,"['Ariana Grande', 'Ty Dolla $ign']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.552,0.596,1,-5.743,0.0683,0,0.0976,0.094,161.881,208457,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"my hair",58,"['Ariana Grande']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.686,0.529,0,-6.841,0.0812,1.1e-05,0.144,0.345,91.991,158436,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"nasty",60,"['Ariana Grande']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.77,0.512,6,-6.575,0.0922,2.31e-05,0.198,0.53,127.883,200733,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"west side",57,"['Ariana Grande']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.696,0.46,11,-8.609,0.193,0,0.0796,0.588,87.863,132279,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"love language",57,"['Ariana Grande']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.694,0.566,10,-5.026,0.0626,0,0.0748,0.562,110.06,179861,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"positions",63,"['Ariana Grande']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.735,0.805,5,-4.821,0.468,0,0.094,0.617,144.02,172325,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"obvious",59,"['Ariana Grande']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.702,0.623,0,-5.369,0.0889,0,0.149,0.272,79.953,146959,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"pov",68,"['Ariana Grande']","['dance pop', 'pop']","[96]",FALSE,"[73920087]","Positions",0.474,0.533,0,-5.648,0.36,0,0.101,0.165,131.762,201882,4,"['Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,73920087,73920087
"Future Nostalgia",63,"['Dua Lipa']","['dance pop', 'pop', 'uk pop']","[94]",FALSE,"[31002076]","Future Nostalgia",0.875,0.813,7,-4.502,0.00618,0,0.321,0.859,114.993,184882,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,31002076,31002076
"Don't Start Now",85,"['Dua Lipa']","['dance pop', 'pop', 'uk pop']","[94]",FALSE,"[31002076]","Future Nostalgia",0.793,0.793,11,-4.521,0.0123,0,0.0951,0.679,123.95,183290,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,31002076,31002076
"Cool",65,"['Dua Lipa']","['dance pop', 'pop', 'uk pop']","[94]",FALSE,"[31002076]","Future Nostalgia",0.469,0.785,5,-4.015,0.133,1.55e-06,0.0931,0.79,89.719,209583,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,31002076,31002076
"Physical",78,"['Dua Lipa']","['dance pop', 'pop', 'uk pop']","[94]",FALSE,"[31002076]","Future Nostalgia",0.647,0.844,0,-3.756,0.0137,0.000658,0.102,0.746,146.967,193829,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,31002076,31002076
"Levitating",87,"['Dua Lipa']","['dance pop', 'pop', 'uk pop']","[94]",FALSE,"[31002076]","Future Nostalgia",0.695,0.884,6,-2.278,0.0561,0,0.213,0.914,103.014,203808,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,31002076,31002076
"Pretty Please",69,"['Dua Lipa']","['dance pop', 'pop', 'uk pop']","[94]",FALSE,"[31002076]","Future Nostalgia",0.906,0.474,1,-6.124,0.0311,5.5e-06,0.286,0.656,106.976,194607,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,31002076,31002076
"Hallucinate",73,"['Dua Lipa']","['dance pop', 'pop', 'uk pop']","[94]",FALSE,"[31002076]","Future Nostalgia",0.627,0.69,10,-5.396,0.033,0,0.0742,0.627,122.053,208505,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,31002076,31002076
"Love Again",80,"['Dua Lipa']","['dance pop', 'pop', 'uk pop']","[94]",FALSE,"[31002076]","Future Nostalgia",0.659,0.667,11,-4.668,0.00173,2.85e-05,0.1,0.468,115.982,258004,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,31002076,31002076
"Break My Heart",81,"['Dua Lipa']","['dance pop', 'pop', 'uk pop']","[94]",FALSE,"[31002076]","Future Nostalgia",0.73,0.729,4,-3.434,0.167,1.39e-06,0.349,0.467,113.011,221820,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,31002076,31002076
"Good In Bed",63,"['Dua Lipa']","['dance pop', 'pop', 'uk pop']","[94]",TRUE,"[31002076]","Future Nostalgia",0.68,0.701,5,-5.001,0.138,0.000191,0.168,0.649,94.06,218754,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,31002076,31002076
"Boys Will Be Boys",65,"['Dua Lipa']","['dance pop', 'pop', 'uk pop']","[94]",FALSE,"[31002076]","Future Nostalgia",0.768,0.486,3,-5.954,0.408,0,0.098,0.519,125.021,166266,4,"['Pop', 'Pop', 'Pop']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,31002076,31002076
"Get Ugly",57,"['Lil Baby']","['atl hip hop', 'atl trap', 'rap', 'trap']","[93]",TRUE,"[9150690]","My Turn",0.681,0.414,1,-6.944,0.177,0,0.178,0.0734,148.03,155832,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,9150690,9150690
"Heatin Up (feat. Gunna)",69,"['Lil Baby', 'Gunna']","['atl hip hop', 'atl trap', 'rap', 'trap']","[93]",TRUE,"[9150690]","My Turn",0.788,0.436,1,-9.435,0.0611,0,0.0979,0.341,129.847,177314,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,9150690,9150690
"How",58,"['Lil Baby']","['atl hip hop', 'atl trap', 'rap', 'trap']","[93]",TRUE,"[9150690]","My Turn",0.582,0.488,2,-8.208,0.00168,0,0.0941,0.309,80.322,182000,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,9150690,9150690
"Grace (feat. 42 Dugg)",71,"['Lil Baby', '42 Dugg']","['atl hip hop', 'atl trap', 'rap', 'trap']","[93]",TRUE,"[9150690]","My Turn",0.817,0.513,10,-6.263,0.38,0,0.109,0.177,123.029,203438,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,9150690,9150690
"Woah",68,"['Lil Baby']","['atl hip hop', 'atl trap', 'rap', 'trap']","[93]",TRUE,"[9150690]","My Turn",0.883,0.599,11,-5.551,0.0177,0,0.179,0.413,142.976,183011,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,9150690,9150690
"Live Off My Closet (feat. Future)",62,"['Lil Baby', 'Future']","['atl hip hop', 'atl trap', 'rap', 'trap']","[93]",TRUE,"[9150690]","My Turn",0.807,0.678,6,-3.244,0.0345,0,0.0986,0.21,147.004,173061,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,9150690,9150690
"Same Thing",58,"['Lil Baby']","['atl hip hop', 'atl trap', 'rap', 'trap']","[93]",TRUE,"[9150690]","My Turn",0.902,0.85,7,-6.39,0.0389,0,0.0838,0.556,120.132,162791,5,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,9150690,9150690
"Emotionally Scarred",74,"['Lil Baby']","['atl hip hop', 'atl trap', 'rap', 'trap']","[93]",TRUE,"[9150690]","My Turn",0.585,0.641,6,-4.269,0.0286,0,0.316,0.266,88.284,197530,4,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,9150690,9150690
