"chart","playlist","album","date","artist","track","duration","explicit","track_pop","artist_pop","artist_follows","danceability","energy","loudness","liveness","acousticness","instrumentalness","key","mode","tempo","valence","time_signature","genre","Rock","Hip-hop","Latin","Christian","Soul","Jazz","Funk","R&B","Show_tunes","Misc","Pop","Edm","Indie","Country","Metal","Folk","Easy_listening","Reggae"
187,"Billboard 200 Top Albums 2020","The Christmas Song (Expanded Edition)","1962","Nat King Cole","The Happiest Christmas Tree",1.72911666666667,FALSE,77,85,1738064,0.499,0.456,-11.528,0.861,0.753,0,0,1,205.882,0.94,4,"Easy_listening",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
187,"Billboard 200 Top Albums 2020","The Christmas Song (Expanded Edition)","1962","Nat King Cole","The Christmas Song",3.73821666666667,FALSE,69,85,1738064,0.186,0.27,-12.154,0.146,0.824,5.04e-05,1,1,88.486,0.183,3,"Easy_listening",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
178,"Billboard 200 Top Albums 2021","Merry Christmas","1994-11-01","Mariah Carey","Silent Night",3.65488333333333,FALSE,80,90,7336768,0.172,0.363,-11.667,0.113,0.812,0,10,1,174.903,0.236,3,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
178,"Billboard 200 Top Albums 2021","Merry Christmas","1994-11-01","Mariah Carey","All I Want for Christmas Is You",4.01845,FALSE,100,90,7336768,0.336,0.627,-7.463,0.0708,0.164,0,7,1,150.273,0.35,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
178,"Billboard 200 Top Albums 2021","Merry Christmas","1994-11-01","Mariah Carey","O Holy Night",4.44888333333333,FALSE,81,90,7336768,0.368,0.505,-7.208,0.154,0.367,6.63e-06,4,1,173.977,0.192,3,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
178,"Billboard 200 Top Albums 2021","Merry Christmas","1994-11-01","Mariah Carey","Christmas (Baby Please Come Home)",2.554,FALSE,89,90,7336768,0.561,0.782,-7.444,0.109,0.022,0,3,1,127.148,0.704,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
178,"Billboard 200 Top Albums 2021","Merry Christmas","1994-11-01","Mariah Carey","Miss You Most (At Christmas Time)",4.526,FALSE,67,90,7336768,0.329,0.221,-12.999,0.104,0.851,0,2,1,139.765,0.144,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
178,"Billboard 200 Top Albums 2021","Merry Christmas","1994-11-01","Mariah Carey","Joy to the World",4.29888333333333,FALSE,69,90,7336768,0.566,0.785,-9.085,0.528,0.0809,0,4,1,120.396,0.237,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
178,"Billboard 200 Top Albums 2021","Merry Christmas","1994-11-01","Mariah Carey","Jesus Born on This Day",3.68066666666667,FALSE,65,90,7336768,0.343,0.321,-10.3,0.156,0.738,0,9,1,78.846,0.235,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
178,"Billboard 200 Top Albums 2021","Merry Christmas","1994-11-01","Mariah Carey","Santa Claus Is Comin' to Town",3.40288333333333,FALSE,78,90,7336768,0.549,0.75,-7.984,0.698,0.209,0,7,1,143.113,0.422,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
178,"Billboard 200 Top Albums 2021","Merry Christmas","1994-11-01","Mariah Carey","Hark! The Herald Angels Sing / Gloria (In Excelsis Deo)",2.99066666666667,FALSE,67,90,7336768,0.273,0.236,-12.139,0.168,0.848,0,5,1,92.933,0.281,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
178,"Billboard 200 Top Albums 2021","Merry Christmas","1994-11-01","Mariah Carey","Jesus Oh What a Wonderful Child",4.43711666666667,FALSE,65,90,7336768,0.413,0.805,-8.401,0.553,0.374,0,0,1,129.314,0.643,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
168,"Billboard 200 Top Albums 2020","Merry Christmas","1994-11-01","Mariah Carey","Silent Night",3.65488333333333,FALSE,80,90,7336768,0.172,0.363,-11.667,0.113,0.812,0,10,1,174.903,0.236,3,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
168,"Billboard 200 Top Albums 2020","Merry Christmas","1994-11-01","Mariah Carey","All I Want for Christmas Is You",4.01845,FALSE,100,90,7336768,0.336,0.627,-7.463,0.0708,0.164,0,7,1,150.273,0.35,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
168,"Billboard 200 Top Albums 2020","Merry Christmas","1994-11-01","Mariah Carey","O Holy Night",4.44888333333333,FALSE,81,90,7336768,0.368,0.505,-7.208,0.154,0.367,6.63e-06,4,1,173.977,0.192,3,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
168,"Billboard 200 Top Albums 2020","Merry Christmas","1994-11-01","Mariah Carey","Christmas (Baby Please Come Home)",2.554,FALSE,89,90,7336768,0.561,0.782,-7.444,0.109,0.022,0,3,1,127.148,0.704,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
168,"Billboard 200 Top Albums 2020","Merry Christmas","1994-11-01","Mariah Carey","Miss You Most (At Christmas Time)",4.526,FALSE,67,90,7336768,0.329,0.221,-12.999,0.104,0.851,0,2,1,139.765,0.144,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
168,"Billboard 200 Top Albums 2020","Merry Christmas","1994-11-01","Mariah Carey","Joy to the World",4.29888333333333,FALSE,69,90,7336768,0.566,0.785,-9.085,0.528,0.0809,0,4,1,120.396,0.237,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
168,"Billboard 200 Top Albums 2020","Merry Christmas","1994-11-01","Mariah Carey","Jesus Born on This Day",3.68066666666667,FALSE,65,90,7336768,0.343,0.321,-10.3,0.156,0.738,0,9,1,78.846,0.235,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
168,"Billboard 200 Top Albums 2020","Merry Christmas","1994-11-01","Mariah Carey","Santa Claus Is Comin' to Town",3.40288333333333,FALSE,78,90,7336768,0.549,0.75,-7.984,0.698,0.209,0,7,1,143.113,0.422,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
168,"Billboard 200 Top Albums 2020","Merry Christmas","1994-11-01","Mariah Carey","Hark! The Herald Angels Sing / Gloria (In Excelsis Deo)",2.99066666666667,FALSE,67,90,7336768,0.273,0.236,-12.139,0.168,0.848,0,5,1,92.933,0.281,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
168,"Billboard 200 Top Albums 2020","Merry Christmas","1994-11-01","Mariah Carey","Jesus Oh What a Wonderful Child",4.43711666666667,FALSE,65,90,7336768,0.413,0.805,-8.401,0.553,0.374,0,0,1,129.314,0.643,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
191,"Billboard 200 Top Albums 2019","Merry Christmas","1994-11-01","Mariah Carey","Silent Night",3.65488333333333,FALSE,80,90,7336768,0.172,0.363,-11.667,0.113,0.812,0,10,1,174.903,0.236,3,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
191,"Billboard 200 Top Albums 2019","Merry Christmas","1994-11-01","Mariah Carey","All I Want for Christmas Is You",4.01845,FALSE,100,90,7336768,0.336,0.627,-7.463,0.0708,0.164,0,7,1,150.273,0.35,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
191,"Billboard 200 Top Albums 2019","Merry Christmas","1994-11-01","Mariah Carey","O Holy Night",4.44888333333333,FALSE,81,90,7336768,0.368,0.505,-7.208,0.154,0.367,6.63e-06,4,1,173.977,0.192,3,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
191,"Billboard 200 Top Albums 2019","Merry Christmas","1994-11-01","Mariah Carey","Christmas (Baby Please Come Home)",2.554,FALSE,89,90,7336768,0.561,0.782,-7.444,0.109,0.022,0,3,1,127.148,0.704,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
191,"Billboard 200 Top Albums 2019","Merry Christmas","1994-11-01","Mariah Carey","Miss You Most (At Christmas Time)",4.526,FALSE,67,90,7336768,0.329,0.221,-12.999,0.104,0.851,0,2,1,139.765,0.144,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
191,"Billboard 200 Top Albums 2019","Merry Christmas","1994-11-01","Mariah Carey","Joy to the World",4.29888333333333,FALSE,69,90,7336768,0.566,0.785,-9.085,0.528,0.0809,0,4,1,120.396,0.237,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
191,"Billboard 200 Top Albums 2019","Merry Christmas","1994-11-01","Mariah Carey","Jesus Born on This Day",3.68066666666667,FALSE,65,90,7336768,0.343,0.321,-10.3,0.156,0.738,0,9,1,78.846,0.235,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
191,"Billboard 200 Top Albums 2019","Merry Christmas","1994-11-01","Mariah Carey","Santa Claus Is Comin' to Town",3.40288333333333,FALSE,78,90,7336768,0.549,0.75,-7.984,0.698,0.209,0,7,1,143.113,0.422,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
191,"Billboard 200 Top Albums 2019","Merry Christmas","1994-11-01","Mariah Carey","Hark! The Herald Angels Sing / Gloria (In Excelsis Deo)",2.99066666666667,FALSE,67,90,7336768,0.273,0.236,-12.139,0.168,0.848,0,5,1,92.933,0.281,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
191,"Billboard 200 Top Albums 2019","Merry Christmas","1994-11-01","Mariah Carey","Jesus Oh What a Wonderful Child",4.43711666666667,FALSE,65,90,7336768,0.413,0.805,-8.401,0.553,0.374,0,0,1,129.314,0.643,4,"Pop",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Under the Bridge",4.42511666666667,FALSE,62,85,17285639,0.554,0.49,-8.046,0.136,0.0168,0.000534,4,1,84.275,0.513,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Give It Away",4.73778333333333,FALSE,49,85,17285639,0.683,0.989,-2.092,0.0964,0.00579,0.00108,9,0,91.558,0.781,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Californication",5.49555,FALSE,48,85,17285639,0.592,0.767,-2.788,0.127,0.0021,0.00165,9,0,96.483,0.328,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Scar Tissue",3.59845,FALSE,50,85,17285639,0.437,0.717,-4.803,0.108,0.0779,0.00274,0,1,178.085,0.547,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Soul to Squeeze",4.82555,FALSE,69,85,17285639,0.663,0.546,-5.234,0.107,0.0322,0.000572,5,1,88.171,0.656,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Otherside",4.25666666666667,FALSE,51,85,17285639,0.459,0.795,-3.265,0.0751,0.00316,0.000202,0,1,123.23,0.513,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Suck My Kiss",3.584,TRUE,45,85,17285639,0.618,0.99,-2.528,0.287,0.00145,2.53e-06,0,1,101.408,0.679,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","By the Way",3.59445,FALSE,47,85,17285639,0.442,0.986,-2.466,0.0998,0.038,0.00082,0,1,124.014,0.184,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Parallel Universe",4.48955,FALSE,43,85,17285639,0.344,0.984,-2.35,0.0741,0.00103,0.268,0,0,124.376,0.192,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Breaking the Girl",4.91,FALSE,43,85,17285639,0.355,0.922,-2.786,0.059,0.0567,0.000398,8,0,177.513,0.62,3,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","My Friends",4.15555,FALSE,43,85,17285639,0.442,0.715,-3.618,0.12,0.00506,0.00109,0,1,81.704,0.316,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Higher Ground",3.39088333333333,FALSE,47,85,17285639,0.485,0.968,-8.184,0.0781,0.00224,0.248,9,1,140.573,0.404,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Universally Speaking",4.28266666666667,FALSE,41,85,17285639,0.558,0.924,-2.312,0.263,0.0887,0.00326,2,1,117.111,0.344,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Road Trippin'",3.416,FALSE,45,85,17285639,0.378,0.474,-8.202,0.117,0.28,0.00138,4,0,102.379,0.38,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Fortune Faded",3.35445,FALSE,61,85,17285639,0.524,0.946,-3.081,0.242,0.00163,0,11,0,119.156,0.613,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
179,"Billboard 200 Top Albums 2021","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Save the Population",4.09378333333333,FALSE,45,85,17285639,0.563,0.953,-3.32,0.105,0.117,0,7,0,122.091,0.5,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Under the Bridge",4.42511666666667,FALSE,62,85,17285639,0.554,0.49,-8.046,0.136,0.0168,0.000534,4,1,84.275,0.513,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Give It Away",4.73778333333333,FALSE,49,85,17285639,0.683,0.989,-2.092,0.0964,0.00579,0.00108,9,0,91.558,0.781,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Californication",5.49555,FALSE,48,85,17285639,0.592,0.767,-2.788,0.127,0.0021,0.00165,9,0,96.483,0.328,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Scar Tissue",3.59845,FALSE,50,85,17285639,0.437,0.717,-4.803,0.108,0.0779,0.00274,0,1,178.085,0.547,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Soul to Squeeze",4.82555,FALSE,69,85,17285639,0.663,0.546,-5.234,0.107,0.0322,0.000572,5,1,88.171,0.656,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Otherside",4.25666666666667,FALSE,51,85,17285639,0.459,0.795,-3.265,0.0751,0.00316,0.000202,0,1,123.23,0.513,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Suck My Kiss",3.584,TRUE,45,85,17285639,0.618,0.99,-2.528,0.287,0.00145,2.53e-06,0,1,101.408,0.679,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","By the Way",3.59445,FALSE,47,85,17285639,0.442,0.986,-2.466,0.0998,0.038,0.00082,0,1,124.014,0.184,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Parallel Universe",4.48955,FALSE,43,85,17285639,0.344,0.984,-2.35,0.0741,0.00103,0.268,0,0,124.376,0.192,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Breaking the Girl",4.91,FALSE,43,85,17285639,0.355,0.922,-2.786,0.059,0.0567,0.000398,8,0,177.513,0.62,3,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","My Friends",4.15555,FALSE,43,85,17285639,0.442,0.715,-3.618,0.12,0.00506,0.00109,0,1,81.704,0.316,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Higher Ground",3.39088333333333,FALSE,47,85,17285639,0.485,0.968,-8.184,0.0781,0.00224,0.248,9,1,140.573,0.404,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Universally Speaking",4.28266666666667,FALSE,41,85,17285639,0.558,0.924,-2.312,0.263,0.0887,0.00326,2,1,117.111,0.344,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Road Trippin'",3.416,FALSE,45,85,17285639,0.378,0.474,-8.202,0.117,0.28,0.00138,4,0,102.379,0.38,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Fortune Faded",3.35445,FALSE,61,85,17285639,0.524,0.946,-3.081,0.242,0.00163,0,11,0,119.156,0.613,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
173,"Billboard 200 Top Albums 2020","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Save the Population",4.09378333333333,FALSE,45,85,17285639,0.563,0.953,-3.32,0.105,0.117,0,7,0,122.091,0.5,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Under the Bridge",4.42511666666667,FALSE,62,85,17285639,0.554,0.49,-8.046,0.136,0.0168,0.000534,4,1,84.275,0.513,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Give It Away",4.73778333333333,FALSE,49,85,17285639,0.683,0.989,-2.092,0.0964,0.00579,0.00108,9,0,91.558,0.781,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Californication",5.49555,FALSE,48,85,17285639,0.592,0.767,-2.788,0.127,0.0021,0.00165,9,0,96.483,0.328,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Scar Tissue",3.59845,FALSE,50,85,17285639,0.437,0.717,-4.803,0.108,0.0779,0.00274,0,1,178.085,0.547,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Soul to Squeeze",4.82555,FALSE,69,85,17285639,0.663,0.546,-5.234,0.107,0.0322,0.000572,5,1,88.171,0.656,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Otherside",4.25666666666667,FALSE,51,85,17285639,0.459,0.795,-3.265,0.0751,0.00316,0.000202,0,1,123.23,0.513,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Suck My Kiss",3.584,TRUE,45,85,17285639,0.618,0.99,-2.528,0.287,0.00145,2.53e-06,0,1,101.408,0.679,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","By the Way",3.59445,FALSE,47,85,17285639,0.442,0.986,-2.466,0.0998,0.038,0.00082,0,1,124.014,0.184,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Parallel Universe",4.48955,FALSE,43,85,17285639,0.344,0.984,-2.35,0.0741,0.00103,0.268,0,0,124.376,0.192,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Breaking the Girl",4.91,FALSE,43,85,17285639,0.355,0.922,-2.786,0.059,0.0567,0.000398,8,0,177.513,0.62,3,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","My Friends",4.15555,FALSE,43,85,17285639,0.442,0.715,-3.618,0.12,0.00506,0.00109,0,1,81.704,0.316,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Higher Ground",3.39088333333333,FALSE,47,85,17285639,0.485,0.968,-8.184,0.0781,0.00224,0.248,9,1,140.573,0.404,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Universally Speaking",4.28266666666667,FALSE,41,85,17285639,0.558,0.924,-2.312,0.263,0.0887,0.00326,2,1,117.111,0.344,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,"Billboard 200 Top Albums 2019","Greatest Hits","2003-11-18","Red Hot Chili Peppers","Road Trippin'",3.416,FALSE,45,85,17285639,0.378,0.474,-8.202,0.117,0.28,0.00138,4,0,102.379,0.38,4,"Rock",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
