,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,album_id,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_artist,track_artist_id,track_artist_popularity,track_artist_followers,track_artists_genres_consolidate,main_genre,Misc,Rock,Pop,Hip-hop,Edm,Latin,Indie,Christian,Country,Soul,Metal,Jazz,Folk,Funk,Easy_listening,R&B,Reggae,Show_tunes
1985,Jamais Vu,0PpNBEXkjalflGCMMsBV5B,48,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.608,0.47,8.0,-6.73,1.0,0.226,0.0,0.0963,0.241,81.0,227275.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,Dionysus,5LvqzuJCNpi2pNkJAX8mBT,50,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.502,0.91,7.0,-2.769,1.0,0.04,0.0,0.319,0.588,176.084,249215.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,Interlude : Shadow,7om4LRoSct9hiMPo0fPn7m,65,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.384,0.798,9.0,-6.439,0.0,0.115,0.0,0.181,0.146,149.854,259821.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,Black Swan,2EmcTFQ1rM11wp2ztsXTHa,73,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.719,0.757,2.0,-5.167,0.0,0.137,0.0,0.129,0.489,147.024,198261.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,Filter,4bZZVcgWWMWPBwzTTp642w,76,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.779,0.762,10.0,-5.188,0.0,0.0224,0.0,0.121,0.859,110.043,180221.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,My Time,0YJFlxeHMUr9MxSDQVuQJA,72,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.674,0.641,0.0,-5.139,0.0,0.149,0.0,0.0925,0.664,99.91,234458.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,Louder than bombs,4Aw8n6r2vuU0KUo1a2nftp,68,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.643,0.667,0.0,-6.947,0.0,0.0432,0.0,0.0904,0.478,145.999,217404.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,ON,0fZRNhPJ4AGmwY7rkpdbqK,73,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.583,0.817,9.0,-5.146,0.0,0.118,0.0,0.338,0.437,105.935,246381.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,UGH!,2QZe2H1f03t5PJWEMg2Mbe,68,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.72,0.824,10.0,-5.086,0.0,0.0394,0.0,0.0509,0.333,165.996,225012.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,00:00 (Zero O’Clock),6fqaMyg066xlukvUJWdM2T,70,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.56,0.547,1.0,-6.456,1.0,0.0806,0.0,0.11,0.199,157.962,250296.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,Inner Child,25MHcbjvSdcfTiFgbKJiZF,71,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.589,0.696,11.0,-7.981,1.0,0.017,0.0,0.0808,0.33,134.953,233266.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Friends,5RjUtRlDonw3TBgGGMLC5b,70,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.55,0.747,1.0,-5.211,1.0,0.0668,0.0,0.0536,0.649,79.979,199339.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,Moon,6KhAXXgDtEEahVzATvFNcn,69,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.704,0.646,6.0,-6.658,1.0,0.0104,0.0,0.191,0.64,141.87,208590.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,Respect,2yKBnKOmPXePrbHqRv42r4,63,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.661,0.838,0.0,-4.806,1.0,0.00491,0.0,0.287,0.526,91.463,237540.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,We are Bulletproof : the Eternal,133ocfbXXG4HTk76qgSeUb,70,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.522,0.574,9.0,-5.225,0.0,0.224,0.0,0.108,0.176,84.044,261543.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,Outro : Ego,2LVw2bIK99go1NdD77dUCW,65,['BTS'],['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.808,0.903,0.0,-3.106,1.0,0.0121,0.000248,0.0993,0.473,116.988,196199.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,ON (Feat. Sia),4JWbH50WabthGhmtduR8b9,61,"['BTS', 'Sia']",['3Nrfpe0tUJi4K4DXYWgMUX'],"['k-pop', 'k-pop boy group']",[97],False,[43535091],MAP OF THE SOUL : 7,5W1XY5ucNATjTULERvXx9j,0.591,0.848,9.0,-4.396,0.0,0.137,0.0,0.372,0.385,105.924,246816.0,4.0,BTS,3Nrfpe0tUJi4K4DXYWgMUX,97,43535091,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,Next To Me,31VOknKjFrEX47bZXzqcoF,72,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"['modern rock', 'rock']",[92],False,[37486645],Evolve,33pt9HBdGlAbRGBHQgsZsU,0.301,0.672,2.0,-4.497,1.0,0.28,3.1e-05,0.0609,0.384,169.497,230289.0,3.0,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,92,37486645,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,I Don’t Know Why,28heol5hhOGj6KYbJrRteJ,67,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"['modern rock', 'rock']",[92],False,[37486645],Evolve,33pt9HBdGlAbRGBHQgsZsU,0.639,0.641,2.0,-7.423,1.0,0.0066,9.91e-06,0.185,0.0725,120.927,190120.0,4.0,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,92,37486645,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,Whatever It Takes,6Qn5zhYkTa37e91HC1D7lb,83,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"['modern rock', 'rock']",[92],False,[37486645],Evolve,33pt9HBdGlAbRGBHQgsZsU,0.672,0.655,10.0,-5.021,0.0,0.0362,0.0,0.117,0.556,134.945,201240.0,4.0,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,92,37486645,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,Believer,0pqnGHJpmpxLKifKRmU6WP,90,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"['modern rock', 'rock']",[92],False,[37486645],Evolve,33pt9HBdGlAbRGBHQgsZsU,0.776,0.78,10.0,-4.374,0.0,0.0622,0.0,0.081,0.666,124.949,204347.0,4.0,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,92,37486645,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,Walking The Wire,1y3bE5i57eUm3hfLAc7h08,71,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"['modern rock', 'rock']",[92],False,[37486645],Evolve,33pt9HBdGlAbRGBHQgsZsU,0.54,0.761,4.0,-5.339,1.0,0.0163,0.0,0.0941,0.147,100.008,232907.0,4.0,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,92,37486645,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,Rise Up,3zT2616WcD9Df5m21OsCX0,69,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"['modern rock', 'rock']",[92],False,[37486645],Evolve,33pt9HBdGlAbRGBHQgsZsU,0.447,0.74,3.0,-6.607,1.0,0.0122,0.000228,0.0958,0.102,93.759,231720.0,4.0,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,92,37486645,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,I’ll Make It Up To You,0FfX0nofboxZjP0diT1eFv,65,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"['modern rock', 'rock']",[92],False,[37486645],Evolve,33pt9HBdGlAbRGBHQgsZsU,0.328,0.674,7.0,-7.488,1.0,0.00767,0.0398,0.29,0.129,177.007,262600.0,3.0,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,92,37486645,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,Yesterday,2SJf7W18D1AEpr8L9ATu0c,60,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"['modern rock', 'rock']",[92],False,[37486645],Evolve,33pt9HBdGlAbRGBHQgsZsU,0.569,0.645,4.0,-6.169,1.0,0.253,0.0,0.413,0.54,156.031,205114.0,3.0,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,92,37486645,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Mouth Of The River,1dekgAFF9uTCqLsklDaCWb,65,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"['modern rock', 'rock']",[92],False,[37486645],Evolve,33pt9HBdGlAbRGBHQgsZsU,0.483,0.907,8.0,-7.015,1.0,0.00183,0.0509,0.152,0.296,96.014,221560.0,4.0,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,92,37486645,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Thunder,1zB4vmk8tFRmM9UULNzbLB,86,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"['modern rock', 'rock']",[92],False,[37486645],Evolve,33pt9HBdGlAbRGBHQgsZsU,0.605,0.822,0.0,-4.833,1.0,0.00671,0.134,0.147,0.288,167.997,187147.0,4.0,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,92,37486645,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,Start Over,2Iug43iQrHN8CbGsUd2tEt,59,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"['modern rock', 'rock']",[92],False,[37486645],Evolve,33pt9HBdGlAbRGBHQgsZsU,0.698,0.928,1.0,-5.051,0.0,0.00551,0.0001,0.153,0.757,98.04,186080.0,3.0,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,92,37486645,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Dancing In The Dark,3adVVrcE2KS26OL4rYd27O,63,['Imagine Dragons'],['53XhwfbYqKCa1cC15pYq2q'],"['modern rock', 'rock']",[92],False,[37486645],Evolve,33pt9HBdGlAbRGBHQgsZsU,0.688,0.31,9.0,-10.026,1.0,0.786,0.000974,0.102,0.624,134.005,233933.0,4.0,Imagine Dragons,53XhwfbYqKCa1cC15pYq2q,92,37486645,"['Rock', 'Rock']",Rock,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Welcome To The Jungle,3EAActrF4r4yfBJTnwQS7q,42,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],True,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.44,0.98,8.0,-4.963,1.0,0.0258,0.462,0.279,0.324,123.412,271867.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015,Sweet Child O' Mine,6DtmnN7wK6m8dI8UNaz3sG,43,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],True,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.436,0.947,6.0,-4.759,1.0,0.0876,0.073,0.113,0.637,125.132,355267.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,Shadow Of Your Love,7joXH1yHiHff7qqG5iMOBz,37,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],False,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.407,0.994,10.0,-6.228,0.0,0.000181,0.0914,0.337,0.371,112.036,185573.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,Patience,0252gwlhPetxhMXxOnzUkc,43,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],True,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.456,0.264,6.0,-14.52,1.0,0.722,0.000129,0.108,0.362,120.407,356093.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,Paradise City,2WjqUmfJJWopXQuCmjN56Q,41,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],True,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.275,0.978,11.0,-5.579,1.0,0.0186,0.0128,0.117,0.449,100.523,406200.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019,Knockin' On Heaven's Door,4surxVXWne6EO9c5YuQ0Og,41,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],False,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.491,0.781,6.0,-6.288,1.0,0.0181,0.00886,0.0941,0.372,132.298,336147.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020,Civil War,3xb5Lsd0YyXYbbl1WFUlxP,40,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],False,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.343,0.818,10.0,-7.826,0.0,0.0906,0.0529,0.359,0.335,141.003,460493.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2021,You Could Be Mine,4lwmKh4fBX9nThdziEf5qA,39,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],False,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.336,0.989,10.0,-4.814,0.0,0.00748,0.555,0.177,0.311,151.031,343667.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,Don't Cry (Original),1poAC8abf6kX5AV4REltEw,42,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],False,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.453,0.618,11.0,-7.63,1.0,0.00187,0.00232,0.102,0.198,124.641,284093.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2023,November Rain,58MgzMT2XiAGTdSiz2i7CT,45,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],False,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.243,0.662,11.0,-8.305,1.0,0.0184,0.317,0.105,0.216,83.904,536960.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2024,Live And Let Die,7CF1kq3cktrAuqYSGtudNo,37,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],False,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.28,0.805,11.0,-7.693,1.0,0.0115,0.0962,0.113,0.281,152.761,182213.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2025,Yesterdays,7KwYyFqMbQ6Kp2NDGxa5jv,36,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],False,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.359,0.874,6.0,-6.713,1.0,0.052,0.00531,0.279,0.438,171.852,194493.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2026,Ain't It Fun,1CzXmx6mTKZCTC8hNkaR6c,37,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],False,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.325,0.932,10.0,-6.297,0.0,0.000108,0.236,0.335,0.426,118.801,306560.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2027,Since I Don't Have You,4CvQVmA1wVX4gKOJ7aQOZQ,38,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],False,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.256,0.579,6.0,-8.146,1.0,0.489,0.000226,0.117,0.254,70.968,259267.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2028,Sympathy For The Devil,4InpYF6IH5bhuHwG0R0faj,58,"[""Guns N' Roses""]",['3qm84nBOXUEQ2vnTfUTTFC'],"['glam metal', 'hard rock', 'rock']",[82],False,[23004202],Greatest Hits,3Qf4H3NYSp3BMIRe6WOyOA,0.31,0.945,8.0,-6.713,1.0,0.0173,0.0074,0.211,0.242,108.437,455560.0,4.0,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,82,23004202,"['Metal', 'Rock', 'Rock']",Metal,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2029,Lost Files,26t0xoYPRxyHvIN62P85au,61,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],['chicago rap'],[92],True,[6276458],Die A Legend,26ztFK3E69j5THJQdyxC5w,0.809,0.723,1.0,-6.145,1.0,0.335,0.0,0.144,0.397,145.067,120907.0,4.0,Polo G,6AgTAQt8XS6jRWi4sX7w49,92,6276458,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2030,Dyin Breed,2bGEPdcL80FFHQ3VxcYBJQ,67,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],['chicago rap'],[92],True,[6276458],Die A Legend,26ztFK3E69j5THJQdyxC5w,0.77,0.599,2.0,-8.663,0.0,0.0131,0.0,0.0711,0.427,159.966,179773.0,4.0,Polo G,6AgTAQt8XS6jRWi4sX7w49,92,6276458,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,Through Da Storm,3NqCEpT8xsHdzpiRlM1kpS,79,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],['chicago rap'],[92],True,[6276458],Die A Legend,26ztFK3E69j5THJQdyxC5w,0.71,0.49,1.0,-9.832,1.0,0.128,0.0,0.0942,0.621,74.351,195587.0,4.0,Polo G,6AgTAQt8XS6jRWi4sX7w49,92,6276458,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,Effortless,2fyy1r6XBbsiSSpKK20LKX,63,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],['chicago rap'],[92],True,[6276458],Die A Legend,26ztFK3E69j5THJQdyxC5w,0.792,0.445,10.0,-7.871,0.0,0.00256,0.0,0.108,0.399,157.153,171467.0,4.0,Polo G,6AgTAQt8XS6jRWi4sX7w49,92,6276458,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,Pop Out (feat. Lil Tjay),6uFn47ACjqYkc0jADwEdj1,82,"['Polo G', 'Lil Tjay']",['6AgTAQt8XS6jRWi4sX7w49'],['chicago rap'],[92],True,[6276458],Die A Legend,26ztFK3E69j5THJQdyxC5w,0.772,0.639,1.0,-7.119,1.0,0.15,0.0,0.0698,0.261,168.112,166560.0,4.0,Polo G,6AgTAQt8XS6jRWi4sX7w49,92,6276458,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,Battle Cry,7caP3UAf8ZtIMVpWfEIA4H,64,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],['chicago rap'],[92],True,[6276458],Die A Legend,26ztFK3E69j5THJQdyxC5w,0.754,0.597,7.0,-7.809,1.0,0.212,0.0,0.0866,0.347,150.089,192080.0,4.0,Polo G,6AgTAQt8XS6jRWi4sX7w49,92,6276458,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2035,BST,4iIfKs9XOb9D2NJnPctPns,62,['Polo G'],['6AgTAQt8XS6jRWi4sX7w49'],['chicago rap'],[92],True,[6276458],Die A Legend,26ztFK3E69j5THJQdyxC5w,0.876,0.603,5.0,-9.148,0.0,0.0188,0.0,0.103,0.633,143.043,202680.0,4.0,Polo G,6AgTAQt8XS6jRWi4sX7w49,92,6276458,['Hip-hop'],Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
