"Genre","Track","Popularity","Artists","Artist_Pop","Explicit","Followers","Album","danceability","energy","key","loudness","acousticness","instrumentalness","liveness","valence","tempo","Original_Genre"
"['contemporary country', 'country', 'country road', 'modern country rock']","Playing With Fire - Pop Version",48,"['Thomas Rhett', 'Jordin Sparks']","[77]",FALSE,"[3992741]","Tangled Up",0.523,0.762,11,-4.313,0.0933,0,0.306,0.4,149.998,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","I Feel Good",47,"['Thomas Rhett', 'LunchMoney Lewis']","[77]",FALSE,"[3992741]","Tangled Up",0.837,0.583,3,-7.231,0.00784,0,0.0637,0.965,106.961,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Learned It From The Radio",44,"['Thomas Rhett']","[77]",FALSE,"[3992741]","Tangled Up",0.661,0.687,7,-6.552,0.00823,0,0.308,0.665,123.028,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Roots",51,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Welcome Home",0.726,0.596,11,-6.846,0.147,0.000394,0.106,0.697,115.001,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Real Thing",47,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Welcome Home",0.533,0.533,0,-8.266,0.093,0,0.0972,0.531,159.9,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Long Haul",42,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Welcome Home",0.373,0.655,0,-5.809,0.00837,1.56e-06,0.0847,0.462,158.756,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","2 Places at 1 Time",44,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Welcome Home",0.331,0.488,8,-7.521,0.165,0,0.114,0.312,171.953,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Family Table",46,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Welcome Home",0.403,0.745,1,-6.534,0.0292,0,0.0981,0.644,186.242,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","My Old Man",57,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Welcome Home",0.639,0.196,4,-11.478,0.819,3.63e-05,0.0978,0.3,143.907,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Start Over",44,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Welcome Home",0.73,0.386,7,-9.347,0.704,0,0.574,0.859,120.931,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Your Majesty",48,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Welcome Home",0.622,0.519,3,-7.971,0.137,0,0.0954,0.496,90.08,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Trying to Drive",42,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Welcome Home",0.434,0.664,8,-5.883,0.0968,0,0.141,0.465,145.88,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","All the Best",46,"['Zac Brown Band']","[75]",FALSE,"[2913056]","Welcome Home",0.646,0.145,6,-11.217,0.584,0,0.114,0.141,78.057,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Mr. Misunderstood",59,"['Eric Church']","[75]",FALSE,"[3231917]","Mr. Misunderstood",0.385,0.808,7,-6.67,0.0629,0,0.33,0.546,129.22,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Mistress Named Music",48,"['Eric Church']","[75]",FALSE,"[3231917]","Mr. Misunderstood",0.633,0.477,10,-9.746,0.191,0.000216,0.0888,0.513,140.129,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Chattanooga Lucy",49,"['Eric Church']","[75]",FALSE,"[3231917]","Mr. Misunderstood",0.674,0.815,7,-7.718,0.00213,0.000299,0.0781,0.559,110.937,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Mixed Drinks About Feelings",53,"['Eric Church', 'Susan Tedeschi']","[75]",FALSE,"[3231917]","Mr. Misunderstood",0.714,0.221,0,-12.929,0.516,1.68e-06,0.0937,0.424,135.843,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Knives Of New Orleans",48,"['Eric Church']","[75]",FALSE,"[3231917]","Mr. Misunderstood",0.585,0.719,11,-8.332,0.00144,1.84e-05,0.123,0.428,108.979,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Round Here Buzz",64,"['Eric Church']","[75]",FALSE,"[3231917]","Mr. Misunderstood",0.638,0.441,2,-9.064,0.0422,1.33e-05,0.107,0.473,76.078,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Kill A Word",60,"['Eric Church']","[75]",FALSE,"[3231917]","Mr. Misunderstood",0.651,0.732,2,-8.037,0.0164,1.58e-06,0.0925,0.638,85.023,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Holdin' My Own",51,"['Eric Church']","[75]",FALSE,"[3231917]","Mr. Misunderstood",0.932,0.352,8,-11.937,0.259,0.000766,0.115,0.689,118.049,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Record Year",68,"['Eric Church']","[75]",FALSE,"[3231917]","Mr. Misunderstood",0.589,0.641,5,-8.12,0.205,0,0.0864,0.57,160.031,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Three Year Old",49,"['Eric Church']","[75]",FALSE,"[3231917]","Mr. Misunderstood",0.725,0.321,10,-14.517,0.735,0.00105,0.0987,0.576,76.968,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Flatliner (feat. Dierks Bentley)",63,"['Cole Swindell', 'Dierks Bentley']","[69]",FALSE,"[1708909]","You Should Be Here",0.555,0.896,0,-3.295,0.00434,0,0.145,0.578,114.995,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Middle of a Memory",65,"['Cole Swindell']","[69]",FALSE,"[1708909]","You Should Be Here",0.531,0.746,11,-4.228,0.0972,0,0.102,0.304,139.788,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Broke Down",50,"['Cole Swindell']","[69]",FALSE,"[1708909]","You Should Be Here",0.457,0.819,9,-3.701,0.0173,0,0.111,0.454,139.993,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Home Game",39,"['Cole Swindell']","[69]",FALSE,"[1708909]","You Should Be Here",0.531,0.603,6,-5.657,0.0573,7.96e-06,0.152,0.103,105,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Up",40,"['Cole Swindell']","[69]",FALSE,"[1708909]","You Should Be Here",0.562,0.823,11,-4.732,0.0328,1.63e-06,0.212,0.376,126.023,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Party Wasn't Over",40,"['Cole Swindell']","[69]",FALSE,"[1708909]","You Should Be Here",0.477,0.909,5,-3.603,0.0691,0,0.216,0.547,75.036,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Stay Downtown",49,"['Cole Swindell']","[69]",FALSE,"[1708909]","You Should Be Here",0.336,0.758,5,-4.187,0.00275,0,0.189,0.236,77.807,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","You Should Be Here",65,"['Cole Swindell']","[69]",FALSE,"[1708909]","You Should Be Here",0.489,0.641,7,-4.455,0.0592,0,0.0857,0.303,136.095,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Stars",40,"['Cole Swindell']","[69]",FALSE,"[1708909]","You Should Be Here",0.518,0.845,6,-5.12,0.309,0,0.0925,0.265,140.049,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Making My Way to You",46,"['Cole Swindell']","[69]",FALSE,"[1708909]","You Should Be Here",0.414,0.753,2,-4.263,0.0252,0,0.309,0.449,153.698,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","No Can Left Behind",33,"['Cole Swindell']","[69]",FALSE,"[1708909]","You Should Be Here",0.535,0.852,6,-3.875,0.00847,0,0.342,0.729,114.055,NA
"['contemporary country', 'country', 'country road', 'modern country rock']","Remember Boys",43,"['Cole Swindell']","[69]",FALSE,"[1708909]","You Should Be Here",0.532,0.448,11,-7.682,0.834,0,0.112,0.248,77.126,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","God's Country",67,"['Blake Shelton']","[80]",FALSE,"[6191032]","Fully Loaded: God's Country",0.536,0.754,10,-5.102,0.0597,4.92e-06,0.118,0.212,139.988,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Hell Right (feat. Trace Adkins)",57,"['Blake Shelton', 'Trace Adkins']","[80]",FALSE,"[6191032]","Fully Loaded: God's Country",0.547,0.829,2,-6.156,0.085,1.67e-05,0.132,0.53,75.966,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Nobody But You (Duet with Gwen Stefani)",69,"['Blake Shelton', 'Gwen Stefani']","[80]",FALSE,"[6191032]","Fully Loaded: God's Country",0.463,0.653,0,-5.515,0.111,0.000136,0.172,0.233,143.912,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Came Here to Forget",41,"['Blake Shelton']","[80]",FALSE,"[6191032]","Fully Loaded: God's Country",0.612,0.673,1,-6.817,0.345,7.59e-06,0.109,0.498,130.028,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","She's Got a Way with Words",39,"['Blake Shelton']","[80]",FALSE,"[6191032]","Fully Loaded: God's Country",0.62,0.692,3,-5.943,0.318,1.07e-05,0.082,0.688,148.987,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","A Guy with a Girl",41,"['Blake Shelton']","[80]",FALSE,"[6191032]","Fully Loaded: God's Country",0.549,0.891,0,-4.632,0.0132,0,0.11,0.809,163.969,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Every Time I Hear That Song",38,"['Blake Shelton']","[80]",FALSE,"[6191032]","Fully Loaded: God's Country",0.525,0.744,2,-5.429,0.0458,3e-06,0.105,0.515,155.896,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","I'll Name the Dogs",40,"['Blake Shelton']","[80]",FALSE,"[6191032]","Fully Loaded: God's Country",0.475,0.857,4,-5.862,0.183,5.38e-06,0.223,0.741,168.036,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","I Lived It",39,"['Blake Shelton']","[80]",FALSE,"[6191032]","Fully Loaded: God's Country",0.559,0.58,10,-8.076,0.549,0.00197,0.101,0.389,80.993,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Turnin' Me On",38,"['Blake Shelton']","[80]",FALSE,"[6191032]","Fully Loaded: God's Country",0.622,0.719,11,-7.02,0.29,2.45e-06,0.0993,0.279,111.053,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Jesus Got a Tight Grip",37,"['Blake Shelton']","[80]",FALSE,"[6191032]","Fully Loaded: God's Country",0.49,0.834,4,-5.653,0.0106,0,0.2,0.676,152.063,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Tequila Sheila",34,"['Blake Shelton']","[80]",FALSE,"[6191032]","Fully Loaded: God's Country",0.495,0.728,9,-6.601,0.00156,2.35e-06,0.694,0.613,88.882,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","I'll Name the Dogs",63,"['Blake Shelton']","[80]",FALSE,"[6191032]","Texoma Shore",0.348,0.87,4,-5.86,0.171,4.4e-06,0.202,0.763,83.392,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","At the House",40,"['Blake Shelton']","[80]",FALSE,"[6191032]","Texoma Shore",0.577,0.758,0,-5.511,0.0539,0,0.324,0.821,196.021,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Beside You Babe",39,"['Blake Shelton']","[80]",FALSE,"[6191032]","Texoma Shore",0.666,0.744,11,-6.345,0.133,0.000399,0.102,0.689,75.013,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Why Me",43,"['Blake Shelton']","[80]",FALSE,"[6191032]","Texoma Shore",0.586,0.679,7,-5.632,0.0649,0,0.108,0.365,76.009,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Money",39,"['Blake Shelton']","[80]",FALSE,"[6191032]","Texoma Shore",0.772,0.81,0,-6.01,0.173,0,0.205,0.752,86.987,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Turnin' Me On",52,"['Blake Shelton']","[80]",FALSE,"[6191032]","Texoma Shore",0.628,0.708,11,-7.045,0.309,1.32e-06,0.109,0.276,111.047,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","The Wave",39,"['Blake Shelton']","[80]",FALSE,"[6191032]","Texoma Shore",0.566,0.628,11,-7.951,0.172,5.78e-05,0.119,0.339,77.971,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Got the T-Shirt",38,"['Blake Shelton']","[80]",FALSE,"[6191032]","Texoma Shore",0.574,0.632,3,-6.793,0.203,0.0014,0.0957,0.327,131.982,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Hangover Due",39,"['Blake Shelton']","[80]",FALSE,"[6191032]","Texoma Shore",0.712,0.641,7,-6.95,0.0985,1.82e-05,0.112,0.763,99.942,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","When the Wine Wears Off",40,"['Blake Shelton']","[80]",FALSE,"[6191032]","Texoma Shore",0.55,0.632,0,-6.001,0.085,0,0.149,0.549,75.964,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","I Lived It",57,"['Blake Shelton']","[80]",FALSE,"[6191032]","Texoma Shore",0.557,0.571,10,-8.106,0.476,0.00114,0.101,0.392,80.981,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Sangria",36,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.646,0.724,9,-6.96,0.017,1.39e-06,0.153,0.54,115.984,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Lonely Tonight (feat. Ashley Monroe)",36,"['Blake Shelton', 'Ashley Monroe']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.41,0.747,5,-4.964,0.0581,0,0.0983,0.369,158.064,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Neon Light",37,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.666,0.78,2,-5.847,0.0189,1.01e-06,0.0635,0.923,154.056,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","My Eyes (feat. Gwen Sebastian)",35,"['Blake Shelton', 'Gwen Sebastian']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.453,0.587,4,-7.584,0.475,0,0.109,0.625,145.334,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Doin' What She Likes",36,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.581,0.767,10,-6.28,0.157,0,0.278,0.832,152.011,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Mine Would Be You",46,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.572,0.529,0,-6.897,0.146,0,0.335,0.321,139.876,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Boys 'Round Here (feat. Pistol Annies & Friends)",40,"['Blake Shelton', 'Pistol Annies']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.611,0.688,2,-6.369,0.251,2.35e-06,0.248,0.649,169.895,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Sure Be Cool If You Did",42,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.576,0.726,11,-4.625,0.255,0,0.108,0.582,136.802,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Over",31,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.392,0.605,1,-6.204,0.0274,1.75e-06,0.189,0.307,155.586,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Drink on It",35,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.643,0.725,7,-5.632,0.0365,1.2e-06,0.326,0.683,93.975,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","God Gave Me You",48,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.483,0.844,2,-5.043,0.00481,7.29e-05,0.405,0.543,151.977,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Honey Bee",37,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.481,0.849,4,-5.131,0.00167,1.49e-06,0.121,0.723,205.57,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Who Are You When I'm Not Looking",36,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.412,0.457,4,-9.142,0.409,0.0187,0.0978,0.202,74.824,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","All About Tonight",34,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.674,0.943,0,-3.413,0.0159,0,0.504,0.856,118.06,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Hillbilly Bone (feat. Trace Adkins)",37,"['Blake Shelton', 'Trace Adkins']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.611,0.964,7,-3.076,0.0441,7.37e-05,0.109,0.9,144.014,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","She Wouldn't Be Gone",34,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.51,0.683,0,-4.338,0.166,0,0.0795,0.211,159.918,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Home",53,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.38,0.443,7,-6.972,0.479,3.03e-06,0.11,0.281,63.122,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Some Beach",37,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.787,0.762,0,-6.39,0.237,1.86e-05,0.283,0.961,115.982,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","The Baby",34,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.344,0.532,4,-6.907,0.312,0,0.262,0.286,172.606,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Austin",37,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.605,0.609,7,-7.063,0.188,0,0.0982,0.275,119.914,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Gonna",31,"['Blake Shelton']","[80]",FALSE,"[6191032]","Reloaded: 20 #1 Hits",0.667,0.886,4,-5.12,0.0265,0,0.0759,0.948,146.076,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","Straight Outta Cold Beer",48,"['Blake Shelton']","[80]",FALSE,"[6191032]","If I'm Honest",0.634,0.794,2,-5.475,0.174,0,0.264,0.695,125.95,NA
"['contemporary country', 'country', 'country road', 'oklahoma country']","She's Got a Way with Words",54,"['Blake Shelton']","[80]",FALSE,"[6191032]","If I'm Honest",0.616,0.697,3,-5.952,0.326,2.18e-05,0.0827,0.68,148.93,NA
