,playlist_id,playlist_name,chart_position,album_release_date,release_year,release_date_datetime,album_id,album_artist,track_name,track_id,track_popularity,track_artists,track_artists_ids,track_artists_genres,track_artists_popularity,track_explicit,track_artists_followers,album_name,danceability,energy,key,speechiness,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_artist,track_artist_id,track_artist_popularity,track_artist_followers,track_artists_genres_consolidate,main_genre,Soundtrack,Rock,Pop,Hip-hop,Edm,Latin,Indie,Christian,Country,Soul,Metal,Jazz,Folk,Funk,Misc,Easy_listening,R&B,Reggae,Show_tunes,No Genre Assigned
15523,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,94,2016-11-11,2016,2016-11-11,3WvQpufOsPzkZvcSuynCf3,A Tribe Called Quest,Whateva Will Be,3z40poMPmOkS6799tbXGKz,48,['A Tribe Called Quest'],['09hVIj6vWgoCDtT03h8ZCa'],"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'jazz rap', 'queens hip hop', 'rap']",[69],True,[1604559],We got it from Here... Thank You 4 Your service,0.795,0.604,5,0.331,-6.124,0,0.253,1.13e-05,0.641,0.71,92.517,172760,4,A Tribe Called Quest,09hVIj6vWgoCDtT03h8ZCa,69,1604559,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5491,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,112,2020-11-20,2020,2020-11-20,7zhKZcqIJkkeqrswshd15r,Lee Brice,Don't Need No Reason,1ATvZTCBsBo7tL6YwHUc1m,48,['Lee Brice'],['5Zq7R5qmi58ByYyBQTlNuk'],"['contemporary country', 'country', 'country road', 'modern country rock']",[73],False,[1658302],Hey World,0.575,0.656,7,0.0362,-6.607,1,0.136,0.0,0.117,0.59,121.052,192173,3,Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,73,1658302,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16364,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,189,2016-12-02,2016,2016-12-02,7xMjYDrgPLp1ReFGAOyS1O,John Legend,Darkness and Light (feat. Brittany Howard),4jBPWUAtvIbj7trXEg9QPJ,48,"['John Legend', 'Brittany Howard']",['5y2Xq6xcjJb2jVM54GHK3t'],"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",[83],False,[6072038],DARKNESS AND LIGHT,0.593,0.783,0,0.183,-3.717,0,0.16,7.91e-05,0.0765,0.6,121.778,230800,4,John Legend,5y2Xq6xcjJb2jVM54GHK3t,83,6072038,"['Soul', 'Pop', 'Soul', 'R&B', 'R&B']",Soul,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15376,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,79,2015-08-28,2015,2015-08-28,5U5rt98q8Jqx4lP3RdqYfO,Halsey,Castle,0il8Ogjp4whWMLcskwmJsz,48,['Halsey'],['26VFTg2z8YR0cCuwLzESi2'],"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",[87],False,[16879494],BADLANDS,0.626,0.571,7,0.0327,-7.461,0,0.25,0.0,0.0946,0.164,129.959,277623,4,Halsey,26VFTg2z8YR0cCuwLzESi2,87,16879494,"['Pop', 'Pop', 'Pop', 'Indie', 'Pop']",Pop,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
315,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,12,2020-07-24,2020,2020-07-24,0xS0iOtxQRoJvfcFcJA5Gv,Taylor Swift,peace,6rTUr8OpU5kcSqLGL2TmyR,48,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],['pop'],[98],False,[48097228],folklore,0.651,0.269,5,0.0983,-12.912,1,0.918,2.17e-05,0.0918,0.334,150.033,234000,4,Taylor Swift,06HL4z0CvFAxyc27GXpf02,98,48097228,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5834,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,23,2016-01-28,2016,2016-01-28,48i37aZTC1prDr4EcpQeEa,Rihanna,Love On The Brain,31adnbEEiHwy6DDQ82F3HP,48,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",[91],True,[46732802],ANTI,0.509,0.637,4,0.0471,-4.83,0,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,91,46732802,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5821,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,94,2016-01-28,2016,2016-01-28,48i37aZTC1prDr4EcpQeEa,Rihanna,Love On The Brain,31adnbEEiHwy6DDQ82F3HP,48,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",[91],True,[46732802],ANTI,0.509,0.637,4,0.0471,-4.83,0,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,91,46732802,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5808,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,127,2016-01-28,2016,2016-01-28,48i37aZTC1prDr4EcpQeEa,Rihanna,Love On The Brain,31adnbEEiHwy6DDQ82F3HP,48,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",[91],True,[46732802],ANTI,0.509,0.637,4,0.0471,-4.83,0,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,91,46732802,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5795,1EEazdcjH0keT4sttGvH8c,Billboard 200 Top Albums 2020,153,2016-01-28,2016,2016-01-28,48i37aZTC1prDr4EcpQeEa,Rihanna,Love On The Brain,31adnbEEiHwy6DDQ82F3HP,48,['Rihanna'],['5pKCCKE2ajJHZ9KAiaK11H'],"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",[91],True,[46732802],ANTI,0.509,0.637,4,0.0471,-4.83,0,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,91,46732802,"['Pop', 'Pop', 'Pop', 'Hip-hop', 'R&B']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14063,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,55,2017-09-21,2017,2017-09-21,1GeQZeg77rUX8s0pEiz8jS,21 Savage,Bank Account,675NeQd7AKLNLzXFqZtF51,48,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],"['atl hip hop', 'rap', 'trap']",[89],False,[10668018],Issa Album,0.881,0.336,8,0.352,-8.734,0,0.0223,2.39e-05,0.093,0.342,75.025,220307,4,21 Savage,1URnnhqYAYcrqrcwql10ft,89,10668018,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14049,34KSLHLGSNqeK6UfxKnLuM,Billboard 200 Top Albums 2018,141,2017-09-21,2017,2017-09-21,1GeQZeg77rUX8s0pEiz8jS,21 Savage,Bank Account,675NeQd7AKLNLzXFqZtF51,48,['21 Savage'],['1URnnhqYAYcrqrcwql10ft'],"['atl hip hop', 'rap', 'trap']",[89],False,[10668018],Issa Album,0.881,0.336,8,0.352,-8.734,0,0.0223,2.39e-05,0.093,0.342,75.025,220307,4,21 Savage,1URnnhqYAYcrqrcwql10ft,89,10668018,"['Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15982,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,154,2012-11-13,2012,2012-11-13,3MP8mUHuQlYrGUkrEG4qpJ,The Weeknd,High For This,0a3T2HEIV4jTjhzNkM6eRx,48,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],False,[40967589],Trilogy,0.465,0.403,11,0.0755,-8.895,0,0.744,0.000667,0.0777,0.0687,74.95,247227,4,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,100,40967589,"['R&B', 'Pop', 'Pop']",R&B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15983,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,154,2012-11-13,2012,2012-11-13,3MP8mUHuQlYrGUkrEG4qpJ,The Weeknd,What You Need,3PjV4RnfKc42S1wmJKM11G,48,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],"['canadian contemporary r&b', 'canadian pop', 'pop']",[100],False,[40967589],Trilogy,0.657,0.405,0,0.0584,-8.637,0,0.525,0.072,0.146,0.0673,133.895,196360,4,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,100,40967589,"['R&B', 'Pop', 'Pop']",R&B,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12424,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,164,2019-01-25,2019,2019-01-25,02FX4aLHDNacfV4bMnO9Kv,Backstreet Boys,Nobody Else,2iK6RzhARWY8A6YlYPYksZ,48,['Backstreet Boys'],['5rSXSAkZ67PYJSvpUpkOr7'],"['boy band', 'dance pop']",[78],False,[4286317],DNA,0.671,0.739,11,0.0545,-5.051,1,0.338,0.0,0.0632,0.43,131.973,218827,4,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,78,4286317,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12426,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,164,2019-01-25,2019,2019-01-25,02FX4aLHDNacfV4bMnO9Kv,Backstreet Boys,New Love,5KFceiKcXDIXfGwv33fjWc,48,['Backstreet Boys'],['5rSXSAkZ67PYJSvpUpkOr7'],"['boy band', 'dance pop']",[78],False,[4286317],DNA,0.839,0.54,0,0.0357,-6.814,1,0.00786,2.75e-05,0.0589,0.718,119.981,180093,4,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,78,4286317,"['Pop', 'Pop']",Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15718,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,119,2017-05-12,2017,2017-05-12,5LRfS1XH7dItLBnRfzcXtH,Zac Brown Band,Your Majesty,6R9AC1tdGTmGssWoFXZI6X,48,['Zac Brown Band'],['6yJCxee7QumYr820xdIsjo'],"['contemporary country', 'country', 'country road', 'modern country rock']",[74],False,[2945891],Welcome Home,0.622,0.519,3,0.0269,-7.971,1,0.137,0.0,0.0954,0.496,90.08,222187,4,Zac Brown Band,6yJCxee7QumYr820xdIsjo,74,2945891,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12819,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,185,2019-10-04,2019,2019-10-04,1C1qYeSC9RdgbrKXpZCTSJ,SuperM,2 Fast,5U3DWGGD8mFYcDhoMxpQPD,48,['SuperM'],['5BHFSMEjfLVx1JwRWjAOsE'],['k-pop'],[62],False,[1852832],SuperM - The 1st Mini Album,0.468,0.737,5,0.0964,-4.808,0,0.227,0.0,0.104,0.496,130.04,180765,4,SuperM,5BHFSMEjfLVx1JwRWjAOsE,62,1852832,['Pop'],Pop,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12525,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,169,2018-12-07,2018,2018-12-07,5xqQtdlJUY7Fg4BMp13LrX,Gucci Mane,Father's Day,3A3hHhvB7PlwyTnesoLk8d,48,['Gucci Mane'],['13y7CgLHjMVRMDqxdx0Xdo'],"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",[81],True,[4139088],Evil Genius,0.824,0.617,1,0.132,-5.847,0,0.145,0.0,0.571,0.26,118.054,111459,4,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,81,4139088,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16157,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,167,2017-03-24,2017,2017-03-24,5gQtvMHA7yqdzKXrHpe63C,Trey Songz,Playboy,5mff6Pbc4xGzsJojktF0Ua,48,['Trey Songz'],['2iojnBLj0qIMiKPvVhLnsH'],"['dance pop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",[75],True,[6346047],Tremaine the Album,0.383,0.443,0,0.265,-6.897,1,0.367,0.0,0.108,0.196,170.732,256707,5,Trey Songz,2iojnBLj0qIMiKPvVhLnsH,75,6346047,"['Pop', 'Hip-hop', 'Pop', 'R&B', 'Hip-hop', 'Hip-hop', 'R&B']",Pop,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12528,0n3V7u9sMRV7sCDMhWxDtL,Billboard 200 Top Albums 2019,169,2018-12-07,2018,2018-12-07,5xqQtdlJUY7Fg4BMp13LrX,Gucci Mane,I'm Not Goin' (feat. Kevin Gates),79GYAkpRIEXZEEKSqufbj8,48,"['Gucci Mane', 'Kevin Gates']",['13y7CgLHjMVRMDqxdx0Xdo'],"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",[81],True,[4139088],Evil Genius,0.836,0.528,2,0.31,-5.855,1,0.167,0.0,0.11,0.329,131.117,196412,4,Gucci Mane,13y7CgLHjMVRMDqxdx0Xdo,81,4139088,"['Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop', 'Hip-hop']",Hip-hop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16018,1N9WQ0C6m7n1TVeLXdUoNb,Billboard 200 Top Albums 2017,156,2016-05-06,2016,2016-05-06,7EZEhfO3ULNRHwX2jaiGei,Cole Swindell,Stay Downtown,54EWDYWhs4w6SODnxabuoh,48,['Cole Swindell'],['1mfDfLsMxYcOOZkzBxvSVW'],"['contemporary country', 'country', 'country road', 'modern country rock']",[68],False,[1720375],You Should Be Here,0.336,0.758,5,0.0451,-4.187,1,0.00275,0.0,0.189,0.236,77.807,201867,4,Cole Swindell,1mfDfLsMxYcOOZkzBxvSVW,68,1720375,"['Country', 'Country', 'Country', 'Rock']",Country,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8646,3avCwQPH6DkhMTRsizon7N,Billboard 200 Top Albums 2021,193,2021-03-26,2021,2021-03-26,4Dep4FHb2IMFImgEhs83ww,Carrie Underwood,Great Is Thy Faithfulness,17AeeMY4OZlsqIUUlOlfP4,48,"['Carrie Underwood', 'CeCe Winans']",['4xFUf1FHVy696Q1JQZMTRj'],"['contemporary country', 'country', 'country dawn', 'country road', 'oklahoma country', 'post-teen pop']",[75],False,[4966121],My Savior,0.306,0.314,5,0.0289,-6.821,1,0.885,0.0,0.12,0.215,91.854,261600,3,Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,75,4966121,"['Country', 'Country', 'Country', 'Country', 'Country', 'Pop']",Country,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
